TIME,X,Y,Z
20210720:13:26:13:097,0.06997773,0.2008448,9.737822
20210720:13:26:13:097,0.06204813,0.20671538,9.737362
20210720:13:26:13:100,0.07201759,0.19472522,9.73607
20210720:13:26:13:104,0.07340623,0.19469649,9.743328
20210720:13:26:13:109,0.06707596,0.21024922,9.750339
20210720:13:26:13:112,0.06083188,0.20239624,9.742973
20210720:13:26:13:117,0.060592458,0.2101343,9.73944
20210720:13:26:13:121,0.05796841,0.21067059,9.742973
20210720:13:26:13:124,0.065725625,0.21181025,9.739287
20210720:13:26:13:128,0.0642891,0.19261831,9.743338
20210720:13:26:13:133,0.06810067,0.20723253,9.747532
20210720:13:26:13:136,0.07813717,0.20041384,9.742984
20210720:13:26:13:140,0.066865265,0.19577865,9.739229
20210720:13:26:13:144,0.05996996,0.21682848,9.7484045
20210720:13:26:13:150,0.07124187,0.20460847,9.747667
20210720:13:26:13:152,0.06464345,0.21154208,9.740781
20210720:13:26:13:156,0.04260721,0.19687042,9.749275
20210720:13:26:13:160,0.057269305,0.19824947,9.759925
20210720:13:26:13:166,0.068627395,0.19970515,9.7533455
20210720:13:26:13:168,0.07881712,0.19959022,9.736979
20210720:13:26:13:173,0.06773675,0.186968,9.745474
20210720:13:26:13:176,0.06404011,0.20618865,9.7497635
20210720:13:26:13:181,0.07878839,0.2112835,9.746306
20210720:13:26:13:185,0.06352296,0.20227174,9.748653
20210720:13:26:13:188,0.069987305,0.20490536,9.748614
20210720:13:26:13:192,0.08140285,0.19875705,9.742515
20210720:13:26:13:196,0.091889456,0.21221246,9.744305
20210720:13:26:13:201,0.058590904,0.20980869,9.743912
20210720:13:26:13:205,0.05747042,0.19963811,9.741288
20210720:13:26:13:208,0.050603848,0.18999426,9.744181
20210720:13:26:13:212,0.06454767,0.20706013,9.745157
20210720:13:26:13:218,0.05809291,0.20588219,9.735753
20210720:13:26:13:220,0.06777506,0.20570022,9.742218
20210720:13:26:13:225,0.061789557,0.21194431,9.742074
20210720:13:26:13:229,0.067554794,0.21522915,9.729232
20210720:13:26:13:233,0.0744501,0.19178513,9.738731
20210720:13:26:13:237,0.06984365,0.19954234,9.743089
20210720:13:26:13:241,0.06617574,0.20168754,9.743673
20210720:13:26:13:244,0.06457641,0.20530759,9.7484045
20210720:13:26:13:248,0.055593364,0.19426553,9.739009
20210720:13:26:13:253,0.070523605,0.19107644,9.739202
20210720:13:26:13:256,0.06747818,0.19110517,9.740082
20210720:13:26:13:260,0.07031291,0.21023963,9.744832
20210720:13:26:13:265,0.06559155,0.20706013,9.743147
20210720:13:26:13:269,0.061521407,0.20687817,9.750367
20210720:13:26:13:272,0.0645381,0.21418528,9.7439995
20210720:13:26:13:276,0.07307104,0.22178927,9.744382
20210720:13:26:13:282,0.0707343,0.21177192,9.740685
20210720:13:26:13:284,0.08833646,0.20482875,9.742744
20210720:13:26:13:289,0.090213515,0.19976261,9.731434
20210720:13:26:13:293,0.070178844,0.20655257,9.743472
20210720:13:26:13:297,0.059184667,0.21441513,9.7410965
20210720:13:26:13:301,0.060046576,0.20384233,9.743185
20210720:13:26:13:305,0.059424087,0.20430201,9.749716
20210720:13:26:13:309,0.04793192,0.20736659,9.743979
20210720:13:26:13:312,0.04884171,0.21037371,9.756908
20210720:13:26:13:319,0.07190266,0.22354183,9.748567
20210720:13:26:13:321,0.060506262,0.2064568,9.75392
20210720:13:26:13:324,0.069767036,0.20953096,9.720172
20210720:13:26:13:328,0.07401914,0.23425826,9.748165
20210720:13:26:13:333,0.045729253,0.21683806,9.739134
20210720:13:26:13:337,0.08052179,0.2222298,9.724644
20210720:13:26:13:340,0.07782113,0.19008046,9.779979
