TIME,X,Y,Z
20210720:12:27:49:469,3.4906584E-4,-6.981317E-4,-6.283185E-4
20210720:12:27:49:469,-1.9198621E-4,-7.853982E-4,-2.443461E-4
20210720:12:27:49:474,-2.7925268E-4,6.981317E-5,-5.5850536E-4
20210720:12:27:49:477,1.3962634E-4,9.0757123E-4,1.7453292E-5
20210720:12:27:49:481,-2.2689281E-4,-2.6179937E-4,-8.2030473E-4
20210720:12:27:49:487,1.3962634E-4,-2.6179937E-4,-1.3962634E-4
20210720:12:27:49:489,2.0943952E-4,-5.9341197E-4,-8.726646E-5
20210720:12:27:49:493,4.0142573E-4,5.410521E-4,8.726646E-5
20210720:12:27:49:496,9.424778E-4,1.0471976E-4,6.981317E-4
20210720:12:27:49:502,6.6322513E-4,3.4906584E-4,3.4906585E-5
20210720:12:27:49:505,0.0,-3.4906585E-5,-1.9198621E-4
20210720:12:27:49:508,-2.443461E-4,-8.726646E-4,-6.6322513E-4
20210720:12:27:49:512,1.7453292E-5,-8.2030473E-4,-6.283185E-4
20210720:12:27:49:517,-1.2217305E-4,-6.806784E-4,-5.5850536E-4
20210720:12:27:49:521,7.853982E-4,-5.2359875E-4,-4.712389E-4
20210720:12:27:49:524,1.2217305E-4,-7.5049157E-4,-8.726646E-5
20210720:12:27:49:528,2.0943952E-4,6.981317E-5,2.0943952E-4
20210720:12:27:49:535,-0.0010995574,-2.6179937E-4,2.7925268E-4
20210720:12:27:49:536,4.363323E-4,3.4906585E-5,2.7925268E-4
20210720:12:27:49:540,2.6179937E-4,3.3161257E-4,2.7925268E-4
20210720:12:27:49:545,1.0471976E-4,3.8397242E-4,2.7925268E-4
20210720:12:27:49:549,6.457718E-4,-2.2689281E-4,2.7925268E-4
20210720:12:27:49:553,7.330383E-4,-2.6179937E-4,2.7925268E-4
20210720:12:27:49:557,0.0,-9.0757123E-4,-3.3161257E-4
20210720:12:27:49:561,0.0020071287,5.235988E-5,-3.8397242E-4
20210720:12:27:49:564,-4.712389E-4,4.712389E-4,-3.8397242E-4
20210720:12:27:49:569,-0.0063529983,-0.0019198621,0.0015009831
20210720:12:27:49:573,-9.773844E-4,-7.330383E-4,3.4906585E-5
20210720:12:27:49:577,-4.1887903E-4,-3.4906585E-5,-5.235988E-5
20210720:12:27:49:582,-3.1415926E-4,-2.9670598E-4,-7.6794485E-4
20210720:12:27:49:585,-2.9670598E-4,-7.15585E-4,1.0471976E-4
20210720:12:27:49:589,-2.9670598E-4,5.2359875E-4,2.443461E-4
20210720:12:27:49:593,4.5378561E-4,1.0471976E-4,-3.3161257E-4
20210720:12:27:49:597,3.8397242E-4,-4.0142573E-4,-8.2030473E-4
20210720:12:27:49:601,2.443461E-4,-2.9670598E-4,-7.6794485E-4
20210720:12:27:49:604,2.2689281E-4,2.7925268E-4,0.0
20210720:12:27:49:608,-2.0943952E-4,2.443461E-4,-9.5993106E-4
20210720:12:27:49:613,-0.0010471975,5.235988E-5,-8.0285146E-4
20210720:12:27:49:617,-9.948377E-4,-5.2359875E-4,-1.7453292E-5
20210720:12:27:49:621,-7.330383E-4,5.5850536E-4,2.2689281E-4
20210720:12:27:49:624,-9.424778E-4,1.0471976E-4,2.7925268E-4
20210720:12:27:49:628,-4.0142573E-4,-0.0012740904,-4.5378561E-4
20210720:12:27:49:633,0.0,-0.0012042772,-2.7925268E-4
20210720:12:27:49:637,-1.2217305E-4,0.0,-6.806784E-4
20210720:12:27:49:641,1.5707963E-4,3.3161257E-4,0.0
20210720:12:27:49:644,-2.0943952E-4,-3.4906584E-4,-9.5993106E-4
20210720:12:27:49:650,-2.7925268E-4,-5.9341197E-4,-3.4906585E-5
20210720:12:27:49:653,-2.9670598E-4,-1.3962634E-4,6.6322513E-4
20210720:12:27:49:657,-6.1086525E-4,2.443461E-4,3.4906584E-4
20210720:12:27:49:661,-9.250245E-4,-5.061455E-4,2.9670598E-4
20210720:12:27:49:670,-4.0142573E-4,0.0,-1.7453292E-5
20210720:12:27:49:671,4.363323E-4,5.9341197E-4,-1.9198621E-4
20210720:12:27:49:674,3.8397242E-4,6.1086525E-4,6.981317E-5
20210720:12:27:49:677,-1.7453292E-4,1.2217305E-4,2.443461E-4
20210720:12:27:49:681,-2.7925268E-4,-3.8397242E-4,2.7925268E-4
20210720:12:27:49:684,3.1415926E-4,-7.330383E-4,-1.7453292E-5
20210720:12:27:49:688,5.235988E-5,8.3775807E-4,1.0471976E-4
20210720:12:27:49:693,6.981317E-5,-4.5378561E-4,-4.886922E-4
20210720:12:27:49:696,1.9198621E-4,-2.9670598E-4,4.712389E-4
20210720:12:27:49:701,3.4906584E-4,-1.3962634E-4,-1.2217305E-4
20210720:12:27:49:705,-5.061455E-4,-1.2217305E-4,2.0943952E-4
20210720:12:27:49:709,-0.0016580628,-1.2217305E-4,-4.712389E-4
20210720:12:27:49:713,-3.3161257E-4,-1.2217305E-4,-7.15585E-4
20210720:12:27:49:717,0.0024085543,3.6651915E-4,0.0
20210720:12:27:49:721,0.0022340214,7.853982E-4,2.2689281E-4
20210720:12:27:49:724,0.0013788101,-7.330383E-4,-1.5707963E-4
20210720:12:27:49:728,-6.981317E-5,0.001972222,5.2359875E-4
20210720:12:27:49:733,0.0011170107,-0.0022340214,-7.330383E-4
20210720:12:27:49:737,0.0016231562,-4.712389E-4,-7.6794485E-4
20210720:12:27:49:741,0.001012291,0.0011519173,-3.1415926E-4
20210720:12:27:49:745,-0.0026703537,-0.0011868239,4.886922E-4
20210720:12:27:49:750,3.6651915E-4,0.0019547688,-4.1887903E-4
20210720:12:27:49:753,0.0027227136,-1.3962634E-4,-6.981317E-5
20210720:12:27:49:757,8.901179E-4,-0.0010646508,3.4906585E-5
20210720:12:27:49:761,-0.0011170107,-8.3775807E-4,2.443461E-4
20210720:12:27:49:764,0.0016929694,-0.0013264503,-1.5707963E-4
20210720:12:27:49:769,5.410521E-4,0.002635447,-7.853982E-4
20210720:12:27:49:772,4.5378561E-4,-5.410521E-4,1.0471976E-4
20210720:12:27:49:777,0.001850049,2.9670598E-4,2.443461E-4
20210720:12:27:49:782,-3.8397242E-4,0.0026179939,-1.7453292E-5
20210720:12:27:49:785,1.7453292E-4,-9.424778E-4,1.0471976E-4
20210720:12:27:49:788,4.0142573E-4,0.0021293017,-1.7453292E-4
20210720:12:27:49:792,0.0019024089,-0.0018325957,-9.773844E-4
20210720:12:27:49:796,9.424778E-4,-0.0011519173,-0.0011170107
20210720:12:27:49:802,0.0013439035,7.15585E-4,-1.9198621E-4
20210720:12:27:49:805,6.6322513E-4,-1.2217305E-4,1.9198621E-4
