TIME,X,Y,Z
20210720:03:23:47:237,-0.0027052604,0.0,-1.0471976E-4
20210720:03:23:47:240,-0.0023038345,-5.061455E-4,1.0471976E-4
20210720:03:23:47:244,-5.7595863E-4,1.7453292E-5,-0.0010297443
20210720:03:23:47:248,1.2217305E-4,-6.981317E-5,1.3962634E-4
20210720:03:23:47:252,6.981317E-5,-3.3161257E-4,5.9341197E-4
20210720:03:23:47:257,-5.235988E-5,-4.363323E-4,6.806784E-4
20210720:03:23:47:260,3.4906584E-4,-8.726646E-5,-1.9198621E-4
20210720:03:23:47:264,-1.7453292E-5,2.0943952E-4,2.2689281E-4
20210720:03:23:47:268,-5.2359875E-4,2.6179937E-4,4.886922E-4
20210720:03:23:47:272,-6.1086525E-4,2.7925268E-4,-8.726646E-5
20210720:03:23:47:276,-1.7453292E-4,2.7925268E-4,0.0
20210720:03:23:47:281,6.457718E-4,2.7925268E-4,2.6179937E-4
20210720:03:23:47:284,1.3962634E-4,7.15585E-4,5.235988E-5
20210720:03:23:47:289,-5.235988E-5,3.4906585E-5,2.6179937E-4
20210720:03:23:47:293,-8.726646E-5,1.0471976E-4,-3.8397242E-4
20210720:03:23:47:299,-5.2359875E-4,-4.886922E-4,5.061455E-4
20210720:03:23:47:301,-2.9670598E-4,-8.5521134E-4,6.6322513E-4
20210720:03:23:47:304,4.363323E-4,8.726646E-5,-1.9198621E-4
20210720:03:23:47:308,2.9670598E-4,5.5850536E-4,-6.981317E-5
20210720:03:23:47:312,8.726646E-5,4.5378561E-4,-5.5850536E-4
20210720:03:23:47:317,-5.235988E-5,0.0,3.4906585E-5
20210720:03:23:47:320,3.4906584E-4,4.1887903E-4,0.0010297443
20210720:03:23:47:324,-1.7453292E-5,4.363323E-4,4.363323E-4
20210720:03:23:47:328,-2.0943952E-4,0.0011868239,5.2359875E-4
20210720:03:23:47:332,4.5378561E-4,-4.363323E-4,6.6322513E-4
20210720:03:23:47:336,0.0,-1.3962634E-4,6.806784E-4
20210720:03:23:47:341,-6.981317E-5,5.2359875E-4,6.806784E-4
20210720:03:23:47:345,-5.2359875E-4,-1.0471976E-4,2.443461E-4
20210720:03:23:47:349,-1.5707963E-4,2.0943952E-4,6.1086525E-4
20210720:03:23:47:353,-1.0471976E-4,-1.5707963E-4,-6.981317E-5
20210720:03:23:47:357,2.0943952E-4,-2.2689281E-4,0.0
20210720:03:23:47:360,5.2359875E-4,1.9198621E-4,-3.4906585E-5
20210720:03:23:47:365,0.0,0.0013439035,-5.5850536E-4
20210720:03:23:47:368,-6.981317E-5,0.0016057029,4.712389E-4
20210720:03:23:47:372,-8.726646E-5,-5.235988E-5,2.0943952E-4
20210720:03:23:47:376,-8.726646E-5,3.4906585E-5,-5.7595863E-4
20210720:03:23:47:381,-8.726646E-5,1.0471976E-4,3.4906584E-4
20210720:03:23:47:385,-8.726646E-5,2.443461E-4,3.1415926E-4
20210720:03:23:47:388,-8.726646E-5,5.9341197E-4,-2.443461E-4
20210720:03:23:47:392,-8.726646E-5,4.5378561E-4,-7.853982E-4
20210720:03:23:47:398,-4.0142573E-4,-5.5850536E-4,-0.0013089969
20210720:03:23:47:401,4.712389E-4,-1.5707963E-4,5.410521E-4
20210720:03:23:47:405,1.2217305E-4,-3.4906585E-5,7.853982E-4
20210720:03:23:47:409,-5.235988E-5,3.4906584E-4,3.8397242E-4
20210720:03:23:47:413,-5.2359875E-4,2.9670598E-4,-2.2689281E-4
20210720:03:23:47:416,-2.9670598E-4,5.9341197E-4,4.0142573E-4
20210720:03:23:47:421,-3.1415926E-4,4.5378561E-4,1.9198621E-4
20210720:03:23:47:425,-6.981317E-4,3.1415926E-4,2.9670598E-4
20210720:03:23:47:428,-6.283185E-4,7.330383E-4,4.886922E-4
20210720:03:23:47:433,1.2217305E-4,-2.6179937E-4,6.6322513E-4
20210720:03:23:47:437,5.061455E-4,2.443461E-4,6.806784E-4
20210720:03:23:47:441,8.901179E-4,-3.3161257E-4,6.806784E-4
20210720:03:23:47:444,5.235988E-5,5.235988E-5,6.981317E-4
20210720:03:23:47:450,-5.061455E-4,6.806784E-4,2.443461E-4
20210720:03:23:47:453,-1.5707963E-4,3.4906584E-4,6.1086525E-4
20210720:03:23:47:457,-4.1887903E-4,0.0,3.6651915E-4
20210720:03:23:47:460,-2.7925268E-4,-1.9198621E-4,1.9198621E-4
20210720:03:23:47:465,-1.2217305E-4,6.981317E-5,-2.6179937E-4
20210720:03:23:47:469,-8.726646E-5,2.443461E-4,4.0142573E-4
20210720:03:23:47:473,-0.0011693706,2.7925268E-4,6.457718E-4
20210720:03:23:47:476,8.726646E-5,2.7925268E-4,-8.2030473E-4
20210720:03:23:47:481,1.9198621E-4,5.9341197E-4,1.7453292E-4
20210720:03:23:47:485,-8.0285146E-4,4.5378561E-4,1.5707963E-4
20210720:03:23:47:489,-1.7453292E-5,3.1415926E-4,-1.3962634E-4
20210720:03:23:47:492,3.4906584E-4,2.7925268E-4,4.1887903E-4
20210720:03:23:47:499,1.0471976E-4,-1.3962634E-4,-1.0471976E-4
20210720:03:23:47:502,-5.235988E-5,-2.2689281E-4,4.363323E-4
20210720:03:23:47:505,3.4906584E-4,-2.2689281E-4,-0.0011693706
20210720:03:23:47:508,4.1887903E-4,-2.2689281E-4,-7.5049157E-4
