TIME,X,Y,Z
20210720:02:47:27:201,0.08613379,0.21071848,9.761246
20210720:02:47:27:201,0.08133582,0.22288103,9.761802
20210720:02:47:27:205,0.08546343,0.19940826,9.762702
20210720:02:47:27:208,0.07517793,0.19982007,9.763621
20210720:02:47:27:212,0.086593494,0.19763656,9.764167
20210720:02:47:27:216,0.0838641,0.18056111,9.752867
20210720:02:47:27:220,0.09272264,0.20348799,9.743922
20210720:02:47:27:224,0.0875799,0.20134279,9.740369
20210720:02:47:27:228,0.0769688,0.20769222,9.746354
20210720:02:47:27:232,0.08513781,0.19891986,9.742668
20210720:02:47:27:236,0.084888816,0.20027019,9.752043
20210720:02:47:27:241,0.07735187,0.21037371,9.757339
20210720:02:47:27:244,0.07028419,0.19958065,9.747667
20210720:02:47:27:248,0.07756256,0.2005958,9.742965
20210720:02:47:27:252,0.08278192,0.20009781,9.741365
20210720:02:47:27:256,0.08528146,0.18814595,9.7503195
20210720:02:47:27:260,0.089274995,0.19393034,9.761218
20210720:02:47:27:264,0.089083456,0.19103815,9.760231
20210720:02:47:27:268,0.08789594,0.19368133,9.76276
20210720:02:47:27:272,0.086717986,0.18732235,9.752608
20210720:02:47:27:276,0.08499417,0.19895816,9.747102
20210720:02:47:27:280,0.07051403,0.1914691,9.762903
20210720:02:47:27:284,0.08910261,0.18195933,9.750933
20210720:02:47:27:288,0.08375875,0.19167021,9.750999
20210720:02:47:27:293,0.087503284,0.19506998,9.753968
20210720:02:47:27:296,0.08839393,0.2007586,9.764704
20210720:02:47:27:300,0.06473921,0.1980292,9.742447
20210720:02:47:27:304,0.078510664,0.19292477,9.7415285
20210720:02:47:27:309,0.06797618,0.19044438,9.7342205
20210720:02:47:27:312,0.07097372,0.19194794,9.746842
20210720:02:47:27:316,0.09159258,0.19756952,9.75436
20210720:02:47:27:320,0.08348103,0.20351672,9.754802
20210720:02:47:27:326,0.08355764,0.19487844,9.750012
20210720:02:47:27:328,0.07519709,0.20180248,9.745847
20210720:02:47:27:332,0.07027461,0.19570205,9.74126
20210720:02:47:27:336,0.07558974,0.20052876,9.744554
20210720:02:47:27:341,0.09092221,0.20612161,9.751315
20210720:02:47:27:344,0.09718543,0.19442832,9.762195
20210720:02:47:27:348,0.08359595,0.1965927,9.75507
20210720:02:47:27:353,0.09310571,0.19640115,9.751718
20210720:02:47:27:356,0.08491755,0.17864574,9.740676
20210720:02:47:27:360,0.07922892,0.19160318,9.752282
20210720:02:47:27:364,0.086047605,0.18447803,9.75076
20210720:02:47:27:368,0.08538681,0.1927907,9.760031
20210720:02:47:27:372,0.06523721,0.19135417,9.747581
20210720:02:47:27:377,0.06769845,0.1735892,9.750587
20210720:02:47:27:381,0.081383705,0.19722477,9.758191
20210720:02:47:27:385,0.086373225,0.18768626,9.75733
20210720:02:47:27:388,0.082580805,0.20569065,9.75574
20210720:02:47:27:392,0.084793046,0.19507957,9.747877
20210720:02:47:27:396,0.085683696,0.19666931,9.744027
20210720:02:47:27:401,0.0890643,0.19337487,9.752178
20210720:02:47:27:404,0.08989748,0.20298043,9.756382
20210720:02:47:27:409,0.08471643,0.18161456,9.742571
20210720:02:47:27:413,0.07887458,0.1933653,9.73491
20210720:02:47:27:417,0.07189309,0.19172768,9.750616
20210720:02:47:27:420,0.07736144,0.17869364,9.742218
20210720:02:47:27:425,0.06848374,0.19480184,9.750348
20210720:02:47:27:428,0.07359777,0.1924172,9.752436
20210720:02:47:27:432,0.07480443,0.2106323,9.749352
20210720:02:47:27:437,0.07249643,0.19735885,9.741672
20210720:02:47:27:442,0.082485035,0.19796218,9.749668
20210720:02:47:27:444,0.08124005,0.1921299,9.752685
20210720:02:47:27:448,0.079142734,0.19232143,9.757205
20210720:02:47:27:452,0.08169016,0.18802145,9.757703
20210720:02:47:27:456,0.08445786,0.18139431,9.746555
20210720:02:47:27:460,0.07947792,0.17918205,9.748299
20210720:02:47:27:464,0.09528923,0.18640298,9.747715
20210720:02:47:27:468,0.08670841,0.17548542,9.747581
20210720:02:47:27:472,0.085042045,0.18941008,9.750616
20210720:02:47:27:476,0.07319553,0.18801187,9.740762
20210720:02:47:27:481,0.067966595,0.18844283,9.750913
20210720:02:47:27:484,0.082485035,0.18738937,9.752302
20210720:02:47:27:488,0.08460151,0.203239,9.75958
20210720:02:47:27:493,0.10353486,0.20510648,9.748633
20210720:02:47:27:496,0.09557653,0.19447622,9.740915
20210720:02:47:27:500,0.07674853,0.19935082,9.752618
20210720:02:47:27:504,0.08061756,0.19495507,9.742496
20210720:02:47:27:509,0.07365522,0.19037735,9.746671
20210720:02:47:27:512,0.07803182,0.19581696,9.739651
20210720:02:47:27:516,0.07149086,0.20206106,9.745358
20210720:02:47:27:520,0.07236235,0.20440736,9.750903
20210720:02:47:27:525,0.0796503,0.20382318,9.747398
20210720:02:47:27:529,0.07066726,0.20816147,9.758594
20210720:02:47:27:533,0.075292856,0.20524053,9.755884
20210720:02:47:27:536,0.0883652,0.20113209,9.757693
20210720:02:47:27:542,0.08812578,0.18828002,9.721282
20210720:02:47:27:544,0.11794795,0.18207425,9.713123
20210720:02:47:27:548,0.061435215,0.19527109,9.836357
20210720:02:47:27:552,0.057010733,0.16959567,9.777402
20210720:02:47:27:557,0.13185348,0.20661962,9.673207
20210720:02:47:27:561,0.058581326,0.19278112,9.785485
20210720:02:47:27:564,0.07526412,0.19717687,9.796346
20210720:02:47:27:568,0.10162907,0.19989668,9.758584
20210720:02:47:27:572,0.057183113,0.17713262,9.691442
20210720:02:47:27:577,0.10157161,0.206045,9.681635
20210720:02:47:27:580,0.09727163,0.19405484,9.849449
20210720:02:47:27:584,0.103036866,0.20614076,9.716389
20210720:02:47:27:588,0.10159077,0.20038511,9.838579
20210720:02:47:27:592,0.052365977,0.17890432,9.703344
20210720:02:47:27:596,0.11063127,0.1861827,9.696986
20210720:02:47:27:600,0.06940312,0.17915332,9.727652
20210720:02:47:27:604,0.102366485,0.1884907,9.741949
20210720:02:47:27:609,0.07937258,0.20087352,9.805472
20210720:02:47:27:614,0.060659494,0.17431703,9.789536
20210720:02:47:27:616,0.1010832,0.20603542,9.7585745
20210720:02:47:27:620,0.064365715,0.18167202,9.703948
20210720:02:47:27:625,0.075034276,0.20180248,9.690589
20210720:02:47:27:628,0.06616616,0.19839312,9.76322
20210720:02:47:27:632,0.06526594,0.19789514,9.788215
20210720:02:47:27:637,0.10275914,0.20412964,9.789623
20210720:02:47:27:642,0.068474166,0.18216045,9.732507
20210720:02:47:27:644,0.10682928,0.19302054,9.678847
20210720:02:47:27:648,0.08576031,0.18319473,9.753029
20210720:02:47:27:653,0.085482575,0.18393214,9.756496
20210720:02:47:27:656,0.106561124,0.19447622,9.806248
20210720:02:47:27:660,0.067937866,0.18021636,9.749716
20210720:02:47:27:664,0.097376965,0.1968321,9.713334
20210720:02:47:27:668,0.080311105,0.1935281,9.726281
20210720:02:47:27:672,0.08666052,0.2099715,9.728819
20210720:02:47:27:676,0.09124782,0.20297085,9.797026
20210720:02:47:27:680,0.06397307,0.18002482,9.785151
20210720:02:47:27:684,0.083433144,0.18609652,9.774184
20210720:02:47:27:688,0.05952943,0.18712123,9.746777
20210720:02:47:27:692,0.09471462,0.18753304,9.698519
20210720:02:47:27:696,0.074852325,0.1807814,9.73334
20210720:02:47:27:700,0.09002198,0.19674593,9.736691
20210720:02:47:27:704,0.09014648,0.19629581,9.783666
20210720:02:47:27:709,0.06835925,0.17814776,9.766485
20210720:02:47:27:712,0.08384494,0.17539921,9.788397
20210720:02:47:27:716,0.063331425,0.17060125,9.750951
20210720:02:47:27:720,0.10520122,0.19340362,9.723984
20210720:02:47:27:724,0.080023795,0.19026242,9.734403
20210720:02:47:27:728,0.089868754,0.18955374,9.724482
20210720:02:47:27:732,0.09008902,0.18331923,9.779644
20210720:02:47:27:736,0.07495766,0.18873014,9.740705
20210720:02:47:27:743,0.102376066,0.19576909,9.7174225
20210720:02:47:27:747,0.07855855,0.18718827,9.768707
20210720:02:47:27:751,0.07412448,0.18545486,9.729221
20210720:02:47:27:752,0.10678139,0.21382137,9.737275
20210720:02:47:27:757,0.06606081,0.2058343,9.776723
20210720:02:47:27:761,0.0853485,0.1936143,9.74128
20210720:02:47:27:764,0.086804174,0.20082563,9.76026
20210720:02:47:27:768,0.06021896,0.1968321,9.785332
20210720:02:47:27:772,0.07982268,0.20310491,9.747351
20210720:02:47:27:776,0.09119035,0.20040427,9.743759
20210720:02:47:27:780,0.06571605,0.18170077,9.742792
20210720:02:47:27:784,0.07744764,0.19173725,9.734987
20210720:02:47:27:788,0.09262688,0.1995998,9.748825
20210720:02:47:27:793,0.06685569,0.20864032,9.760299
20210720:02:47:27:797,0.086775444,0.20447439,9.74691
20210720:02:47:27:801,0.07259219,0.18712123,9.755845
20210720:02:47:27:804,0.08127836,0.1884907,9.76345
20210720:02:47:27:809,0.08085698,0.19929335,9.755089
20210720:02:47:27:812,0.08471643,0.21046948,9.751086
20210720:02:47:27:816,0.09132443,0.1998488,9.752895
20210720:02:47:27:820,0.08244673,0.18910362,9.750636
20210720:02:47:27:839,0.09610326,0.18828002,9.7610445
20210720:02:47:27:840,0.101207696,0.18983147,9.753469
20210720:02:47:27:840,0.085109085,0.1993125,9.739038
20210720:02:47:27:841,0.08393114,0.1949359,9.73967
20210720:02:47:27:841,0.09263645,0.20163967,9.747542
20210720:02:47:27:844,0.09067321,0.20554699,9.746862
20210720:02:47:27:848,0.09465716,0.20185994,9.749592
