TIME,X,Y,Z
20210720:08:36:15:518,8.5521134E-4,-3.4906584E-4,-3.8397242E-4
20210720:08:36:15:520,6.981317E-5,-5.2359875E-4,-6.981317E-5
20210720:08:36:15:525,3.6651915E-4,-1.2217305E-4,-3.3161257E-4
20210720:08:36:15:528,-4.363323E-4,-5.235988E-5,-6.981317E-5
20210720:08:36:15:532,1.5707963E-4,-3.4906585E-5,8.726646E-5
20210720:08:36:15:536,3.8397242E-4,-3.4906585E-5,5.5850536E-4
20210720:08:36:15:541,-1.9198621E-4,-4.712389E-4,3.3161257E-4
20210720:08:36:15:547,-6.6322513E-4,-4.1887903E-4,-2.6179937E-4
20210720:08:36:15:549,1.2217305E-4,-9.773844E-4,3.6651915E-4
20210720:08:36:15:552,-2.2689281E-4,-6.283185E-4,6.1086525E-4
20210720:08:36:15:556,-2.2689281E-4,1.7453292E-4,-8.726646E-5
20210720:08:36:15:560,1.9198621E-4,0.0,-3.4906584E-4
20210720:08:36:15:564,-2.0943952E-4,-1.7453292E-5,3.6651915E-4
20210720:08:36:15:568,-3.6651915E-4,8.726646E-5,-1.3962634E-4
20210720:08:36:15:572,-0.0015707964,-7.6794485E-4,4.0142573E-4
20210720:08:36:15:576,-7.853982E-4,-9.773844E-4,1.7453292E-4
20210720:08:36:15:580,0.001256637,2.443461E-4,-2.9670598E-4
20210720:08:36:15:584,6.981317E-4,-8.0285146E-4,5.235988E-5
20210720:08:36:15:588,0.0020071287,-1.0471976E-4,2.443461E-4
20210720:08:36:15:593,5.061455E-4,-3.4906585E-5,4.5378561E-4
20210720:08:36:15:596,0.0,2.6179937E-4,6.283185E-4
20210720:08:36:15:600,6.806784E-4,1.3962634E-4,-2.2689281E-4
20210720:08:36:15:604,4.712389E-4,2.9670598E-4,1.9198621E-4
20210720:08:36:15:609,-4.886922E-4,1.3962634E-4,0.0
20210720:08:36:15:612,-7.15585E-4,0.0,2.2689281E-4
20210720:08:36:15:616,-7.5049157E-4,-3.4906585E-5,1.7453292E-5
20210720:08:36:15:620,5.5850536E-4,-3.4906585E-5,2.2689281E-4
20210720:08:36:15:625,-4.712389E-4,-3.4906585E-5,1.7453292E-5
20210720:08:36:15:629,-4.0142573E-4,4.0142573E-4,5.410521E-4
20210720:08:36:15:632,-1.3962634E-4,-0.0011693706,1.9198621E-4
20210720:08:36:15:636,-8.726646E-5,-3.4906584E-4,-1.5707963E-4
