TIME,X,Y,Z
20210720:05:53:38:244,0.08486966,0.19996373,9.754083
20210720:05:53:38:245,0.07588662,0.19127756,9.771532
20210720:05:53:38:248,0.07487147,0.18094419,9.772307
20210720:05:53:38:252,0.07293696,0.19324082,9.759283
20210720:05:53:38:256,0.07756256,0.19100942,9.749562
20210720:05:53:38:260,0.09165961,0.19842187,9.744802
20210720:05:53:38:264,0.07818505,0.20014569,9.750903
20210720:05:53:38:268,0.082360536,0.20256862,9.752025
20210720:05:53:38:272,0.091171205,0.19090407,9.7588625
20210720:05:53:38:276,0.07440221,0.19503167,9.747916
20210720:05:53:38:280,0.08962934,0.1913063,9.750702
20210720:05:53:38:284,0.08337568,0.17222929,9.754514
20210720:05:53:38:288,0.08780016,0.18266802,9.749524
20210720:05:53:38:292,0.085549615,0.2046372,9.745378
20210720:05:53:38:296,0.06886682,0.19923589,9.743816
20210720:05:53:38:300,0.07624096,0.17744866,9.743826
20210720:05:53:38:304,0.07627927,0.18374062,9.749725
20210720:05:53:38:308,0.08338525,0.19508913,9.762214
20210720:05:53:38:312,0.08376832,0.20236751,9.755089
20210720:05:53:38:317,0.07190266,0.20316239,9.749496
20210720:05:53:38:320,0.07417237,0.1883758,9.757081
20210720:05:53:38:324,0.07313807,0.17611748,9.756238
20210720:05:53:38:328,0.07162494,0.18926643,9.758354
20210720:05:53:38:332,0.0733775,0.18993682,9.769061
20210720:05:53:38:336,0.08496543,0.19298224,9.757099
20210720:05:53:38:340,0.070619375,0.19605638,9.7602415
20210720:05:53:38:344,0.07686345,0.17355089,9.762444
20210720:05:53:38:349,0.07739975,0.18318516,9.754495
20210720:05:53:38:353,0.079525806,0.19041565,9.761323
20210720:05:53:38:356,0.0903859,0.19445707,9.747322
20210720:05:53:38:360,0.07720821,0.20371783,9.748395
20210720:05:53:38:364,0.071184404,0.1873798,9.752905
20210720:05:53:38:369,0.06618531,0.18889295,9.76117
20210720:05:53:38:372,0.07492894,0.18311812,9.763315
20210720:05:53:38:376,0.06817728,0.19409314,9.753556
20210720:05:53:38:380,0.05797799,0.20272185,9.760145
20210720:05:53:38:385,0.09064448,0.19412187,9.743577
20210720:05:53:38:388,0.083088376,0.18902701,9.755634
20210720:05:53:38:392,0.07327215,0.19495507,9.748624
20210720:05:53:38:396,0.08172847,0.2007586,9.752752
20210720:05:53:38:402,0.06468175,0.1974546,9.759254
20210720:05:53:38:406,0.06438487,0.19059761,9.759378
20210720:05:53:38:408,0.07921935,0.20511605,9.7427635
20210720:05:53:38:412,0.078261666,0.19329827,9.752905
20210720:05:53:38:417,0.08297346,0.19192879,9.762204
20210720:05:53:38:421,0.064394444,0.18215087,9.747964
20210720:05:53:38:424,0.07010223,0.19119138,9.759532
20210720:05:53:38:428,0.07218997,0.19645862,9.750109
20210720:05:53:38:433,0.08674672,0.18986976,9.747954
20210720:05:53:38:437,0.076078154,0.18283083,9.750855
20210720:05:53:38:440,0.08022491,0.1872936,9.736634
20210720:05:53:38:444,0.081824236,0.21777658,9.831521
20210720:05:53:38:448,0.056215856,0.19755037,9.772461
20210720:05:53:38:453,0.086804174,0.19892943,9.721943
20210720:05:53:38:457,0.080177024,0.20598753,9.710959
20210720:05:53:38:460,0.08231265,0.1960085,9.699907
20210720:05:53:38:464,0.077744514,0.19135417,9.738799
20210720:05:53:38:469,0.07691134,0.19717687,9.726416
20210720:05:53:38:472,0.06172252,0.18351077,9.70572
20210720:05:53:38:476,0.07760087,0.18597202,9.691057
20210720:05:53:38:480,0.07060022,0.17531303,9.728945
20210720:05:53:38:485,0.085358076,0.18926643,9.684479
20210720:05:53:38:488,0.06238332,0.16998833,9.7247305
20210720:05:53:38:492,0.0704853,0.18710208,9.692226
20210720:05:53:38:497,0.06808152,0.18202637,9.766935
20210720:05:53:38:501,0.09762597,0.18121234,9.835141
20210720:05:53:38:504,0.075915344,0.18426733,9.825957
20210720:05:53:38:508,0.100068055,0.20438822,9.845293
20210720:05:53:38:512,0.058983553,0.20242497,9.794593
20210720:05:53:38:517,0.060927648,0.18208383,9.723045
20210720:05:53:38:520,0.06297708,0.18281166,9.732583
20210720:05:53:38:524,0.078759655,0.19064549,9.728724
20210720:05:53:38:528,0.05561252,0.15959749,9.737352
20210720:05:53:38:532,0.082676575,0.18195933,9.777316
20210720:05:53:38:537,0.06497864,0.18438226,9.629422
20210720:05:53:38:541,0.08596142,0.1826776,9.730678
20210720:05:53:38:544,0.080847405,0.18629763,9.714627
20210720:05:53:38:548,0.09399636,0.1984027,9.754964
20210720:05:53:38:552,0.08176678,0.21567926,9.800253
20210720:05:53:38:556,0.08004295,0.20876482,9.810193
20210720:05:53:38:560,0.096878976,0.2136011,9.778351
20210720:05:53:38:564,0.08738836,0.20135236,9.801508
20210720:05:53:38:568,0.07458418,0.20413922,9.729194
20210720:05:53:38:572,0.07543651,0.19416976,9.7533455
20210720:05:53:38:576,0.0833278,0.21180066,9.704677
20210720:05:53:38:580,0.071126945,0.19626707,9.749266
20210720:05:53:38:586,0.06450937,0.18396087,9.711399
20210720:05:53:38:588,0.06327397,0.1865562,9.749505
20210720:05:53:38:592,0.08121132,0.1862689,9.6867
20210720:05:53:38:596,0.072506,0.18707335,9.741519
20210720:05:53:38:601,0.08511866,0.19517532,9.687381
20210720:05:53:38:604,0.065658584,0.17544709,9.743109
20210720:05:53:38:608,0.07957368,0.18506221,9.698001
20210720:05:53:38:612,0.07818505,0.16904978,9.759733
20210720:05:53:38:617,0.070657685,0.18228494,9.709857
20210720:05:53:38:620,0.07128975,0.1827159,9.770345
20210720:05:53:38:624,0.08664137,0.18953457,9.727977
20210720:05:53:38:628,0.07875008,0.1875043,9.767127
20210720:05:53:38:634,0.08331822,0.19304927,9.732201
20210720:05:53:38:636,0.085473,0.17311993,9.760011
20210720:05:53:38:640,0.07590577,0.17431703,9.747274
20210720:05:53:38:644,0.06722919,0.19815372,9.75482
20210720:05:53:38:648,0.07792647,0.20131406,9.729643
