TIME,X,Y,Z
20210720:02:55:55:762,3.3161257E-4,8.726646E-5,1.3962634E-4
20210720:02:55:55:764,4.712389E-4,3.3161257E-4,4.5378561E-4
20210720:02:55:55:768,9.250245E-4,-1.9198621E-4,-3.6651915E-4
20210720:02:55:55:772,-0.0011868239,-8.5521134E-4,3.4906585E-5
20210720:02:55:55:777,-2.2689281E-4,3.4906585E-5,2.9670598E-4
20210720:02:55:55:780,-5.061455E-4,-5.5850536E-4,4.712389E-4
20210720:02:55:55:784,3.3161257E-4,-4.712389E-4,-1.0471976E-4
20210720:02:55:55:788,3.3161257E-4,1.0471976E-4,-2.7925268E-4
20210720:02:55:55:793,1.5707963E-4,1.9198621E-4,-3.6651915E-4
20210720:02:55:55:796,0.0,-8.726646E-5,-3.8397242E-4
20210720:02:55:55:800,-1.7453292E-5,3.4906585E-5,-3.3161257E-4
20210720:02:55:55:805,-1.7453292E-5,-1.0471976E-4,8.0285146E-4
20210720:02:55:55:808,-1.7453292E-5,4.712389E-4,5.5850536E-4
20210720:02:55:55:812,-1.7453292E-5,2.6179937E-4,6.981317E-5
20210720:02:55:55:816,-4.712389E-4,-6.981317E-5,-1.7453292E-4
20210720:02:55:55:820,-1.0471976E-4,3.4906585E-5,-6.1086525E-4
20210720:02:55:55:824,2.6179937E-4,1.9198621E-4,-2.2689281E-4
20210720:02:55:55:828,0.0010297443,-2.0943952E-4,6.981317E-5
20210720:02:55:55:832,1.3962634E-4,-1.5707963E-4,-1.2217305E-4
20210720:02:55:55:836,0.0,-4.0142573E-4,4.0142573E-4
20210720:02:55:55:842,2.7925268E-4,1.2217305E-4,-2.443461E-4
20210720:02:55:55:844,4.5378561E-4,-8.726646E-5,-4.886922E-4
20210720:02:55:55:849,0.0013788101,-3.8397242E-4,-8.726646E-5
20210720:02:55:55:852,3.1415926E-4,5.5850536E-4,2.7925268E-4
20210720:02:55:55:857,-2.7925268E-4,4.0142573E-4,-2.7925268E-4
20210720:02:55:55:860,-1.9198621E-4,1.2217305E-4,-1.7453292E-4
20210720:02:55:55:864,-5.235988E-5,-2.2689281E-4,3.8397242E-4
20210720:02:55:55:868,-4.712389E-4,4.5378561E-4,4.886922E-4
20210720:02:55:55:873,3.3161257E-4,6.981317E-5,-2.443461E-4
20210720:02:55:55:876,1.7453292E-5,-3.6651915E-4,2.443461E-4
20210720:02:55:55:880,-1.7453292E-5,-3.1415926E-4,7.853982E-4
20210720:02:55:55:884,-9.773844E-4,-1.7453292E-4,3.6651915E-4
20210720:02:55:55:890,6.283185E-4,1.7453292E-5,-3.8397242E-4
20210720:02:55:55:893,6.457718E-4,1.9198621E-4,-9.5993106E-4
20210720:02:55:55:896,8.3775807E-4,2.0943952E-4,4.5378561E-4
20210720:02:55:55:900,2.2689281E-4,2.2689281E-4,6.283185E-4
20210720:02:55:55:904,0.0,-6.981317E-5,5.2359875E-4
20210720:02:55:55:909,-1.7453292E-5,3.4906585E-5,1.9198621E-4
20210720:02:55:55:913,4.0142573E-4,-2.443461E-4,1.7453292E-5
20210720:02:55:55:916,4.712389E-4,-2.7925268E-4,-4.5378561E-4
20210720:02:55:55:921,5.235988E-5,1.3962634E-4,2.2689281E-4
20210720:02:55:55:926,-8.901179E-4,2.0943952E-4,4.5378561E-4
20210720:02:55:55:929,-1.7453292E-4,-5.2359875E-4,5.061455E-4
20210720:02:55:55:933,3.8397242E-4,2.7925268E-4,5.061455E-4
20210720:02:55:55:936,3.4906585E-5,3.4906585E-5,-2.2689281E-4
20210720:02:55:55:942,-1.7453292E-5,-6.806784E-4,2.6179937E-4
20210720:02:55:55:944,-1.7453292E-5,2.6179937E-4,1.5707963E-4
20210720:02:55:55:948,-1.7453292E-5,3.4906584E-4,-6.1086525E-4
20210720:02:55:55:953,-3.3161257E-4,-5.235988E-5,-3.6651915E-4
20210720:02:55:55:957,-6.457718E-4,-6.981317E-4,-1.9198621E-4
20210720:02:55:55:961,-1.2217305E-4,-3.6651915E-4,3.8397242E-4
20210720:02:55:55:964,-3.4906585E-5,-7.5049157E-4,-2.6179937E-4
20210720:02:55:55:968,-1.5707963E-4,5.5850536E-4,-1.7453292E-4
20210720:02:55:55:975,6.981317E-5,9.773844E-4,-3.4906584E-4
20210720:02:55:55:977,4.1887903E-4,6.6322513E-4,-1.9198621E-4
20210720:02:55:55:981,-6.981317E-5,1.0471976E-4,6.981317E-5
20210720:02:55:55:985,-3.4906584E-4,-3.4906584E-4,3.1415926E-4
20210720:02:55:55:992,-6.981317E-5,-1.7453292E-4,4.712389E-4
20210720:02:55:55:994,-3.4906584E-4,1.7453292E-5,-1.0471976E-4
20210720:02:55:55:996,2.2689281E-4,1.9198621E-4,-2.7925268E-4
20210720:02:55:56:000,0.0,-8.726646E-5,-3.6651915E-4
20210720:02:55:56:005,-6.457718E-4,3.4906585E-5,2.2689281E-4
20210720:02:55:56:010,-3.8397242E-4,1.9198621E-4,1.3962634E-4
20210720:02:55:56:013,-4.0142573E-4,-8.726646E-5,3.1415926E-4
20210720:02:55:56:016,-2.0943952E-4,8.0285146E-4,1.5707963E-4
20210720:02:55:56:020,-5.235988E-5,4.363323E-4,-4.1887903E-4
20210720:02:55:56:025,-3.4906585E-5,-4.886922E-4,-6.981317E-5
20210720:02:55:56:030,-1.7453292E-5,8.5521134E-4,-1.3962634E-4
20210720:02:55:56:033,2.7925268E-4,0.0010821042,4.0142573E-4
20210720:02:55:56:036,1.3962634E-4,4.886922E-4,4.886922E-4
