TIME,X,Y,Z
20210720:05:40:56:297,0.08492713,0.18024509,9.768544
20210720:05:40:56:297,0.07561847,0.19107644,9.765555
20210720:05:40:56:297,0.07223786,0.19847932,9.765796
20210720:05:40:56:300,0.07476613,0.20467553,9.767749
20210720:05:40:56:304,0.09376652,0.19140205,9.759178
20210720:05:40:56:308,0.09046251,0.1851484,9.756803
20210720:05:40:56:312,0.077591285,0.18967824,9.766398
20210720:05:40:56:316,0.08213069,0.18840453,9.760873
20210720:05:40:56:320,0.07906611,0.19299181,9.756161
20210720:05:40:56:324,0.07863516,0.19147867,9.741481
20210720:05:40:56:328,0.07175901,0.17702727,9.751248
20210720:05:40:56:332,0.08089529,0.1975791,9.749074
20210720:05:40:56:336,0.074852325,0.2083147,9.756841
20210720:05:40:56:340,0.069355235,0.19719604,9.752139
20210720:05:40:56:345,0.0568575,0.17678785,9.75416
20210720:05:40:56:349,0.052116983,0.18137513,9.757875
20210720:05:40:56:352,0.07106948,0.18855776,9.765603
20210720:05:40:56:356,0.0727167,0.18874928,9.766398
20210720:05:40:56:361,0.06851248,0.19232143,9.749275
20210720:05:40:56:364,0.07545566,0.1993987,9.754888
20210720:05:40:56:368,0.084323786,0.18069519,9.746297
20210720:05:40:56:372,0.08431421,0.18873972,9.74396
20210720:05:40:56:377,0.08605718,0.18661366,9.748327
20210720:05:40:56:380,0.0801866,0.20260692,9.751163
20210720:05:40:56:384,0.06764098,0.20103633,9.757502
20210720:05:40:56:389,0.070715144,0.19098069,9.748979
20210720:05:40:56:392,0.075982384,0.1922544,9.749745
20210720:05:40:56:397,0.07717949,0.20049044,9.73924
20210720:05:40:56:400,0.08186254,0.2076539,9.744813
20210720:05:40:56:404,0.09527965,0.19803879,9.74126
20210720:05:40:56:408,0.08785763,0.20196527,9.751488
20210720:05:40:56:412,0.084946275,0.19088492,9.762846
20210720:05:40:56:416,0.07991845,0.19263747,9.7515545
20210720:05:40:56:420,0.091707505,0.18050367,9.749592
20210720:05:40:56:424,0.09061574,0.17950766,9.746996
20210720:05:40:56:428,0.08891107,0.19189048,9.756908
20210720:05:40:56:432,0.087512866,0.19184259,9.765298
20210720:05:40:56:436,0.07381802,0.18974528,9.765777
20210720:05:40:56:440,0.0871681,0.18493772,9.750865
20210720:05:40:56:444,0.08105809,0.17940232,9.756238
20210720:05:40:56:448,0.073023155,0.18341501,9.759676
20210720:05:40:56:452,0.09098924,0.17940232,9.754322
20210720:05:40:56:457,0.079142734,0.19601808,9.763957
20210720:05:40:56:461,0.07291781,0.19694704,9.7464695
20210720:05:40:56:464,0.082925566,0.18751387,9.754705
20210720:05:40:56:468,0.084007755,0.18579963,9.759437
20210720:05:40:56:472,0.08383536,0.18753304,9.760757
20210720:05:40:56:476,0.07795521,0.19487844,9.752675
20210720:05:40:56:480,0.087187245,0.2048862,9.760174
20210720:05:40:56:484,0.07669107,0.2135532,9.75371
20210720:05:40:56:488,0.07949707,0.1776785,9.752704
20210720:05:40:56:493,0.07513963,0.18462169,9.747944
20210720:05:40:56:496,0.08273403,0.19472522,9.755385
20210720:05:40:56:501,0.090979666,0.18705419,9.748069
20210720:05:40:56:504,0.070992865,0.1810591,9.758221
20210720:05:40:56:511,0.05702031,0.19740672,9.756583
20210720:05:40:56:513,0.06600335,0.2005958,9.757435
20210720:05:40:56:516,0.058744133,0.20117041,9.759934
20210720:05:40:56:520,0.07530243,0.19810583,9.77273
20210720:05:40:56:524,0.07671022,0.18770541,9.751737
20210720:05:40:56:529,0.07015968,0.18574217,9.745741
20210720:05:40:56:533,0.0881162,0.19296308,9.754179
20210720:05:40:56:536,0.08337568,0.19182344,9.754428
20210720:05:40:56:540,0.077725366,0.20009781,9.752646
20210720:05:40:56:545,0.07950665,0.19735885,9.734575
20210720:05:40:56:548,0.09787496,0.18924728,9.737755
20210720:05:40:56:552,0.08261911,0.18966866,9.747121
20210720:05:40:56:557,0.089303724,0.18819383,9.75166
20210720:05:40:56:560,0.08698614,0.19286731,9.751114
20210720:05:40:56:564,0.06341761,0.1974546,9.743242
20210720:05:40:56:568,0.07429687,0.19287689,9.734671
20210720:05:40:56:572,0.059711393,0.19324082,9.753517
20210720:05:40:56:577,0.07858728,0.20372742,9.768927
20210720:05:40:56:580,0.06591716,0.19216819,9.741624
20210720:05:40:56:584,0.07429687,0.19529982,9.679547
20210720:05:40:56:588,0.08842266,0.19736841,9.760346
20210720:05:40:56:593,0.07270712,0.18850029,9.795569
20210720:05:40:56:597,0.10869675,0.20196527,9.72543
20210720:05:40:56:601,0.07997591,0.20253031,9.658324
20210720:05:40:56:604,0.061674636,0.18194975,9.719817
20210720:05:40:56:610,0.101140656,0.18718827,9.658937
20210720:05:40:56:612,0.074114904,0.17549498,9.721906
20210720:05:40:56:616,0.0875799,0.18141346,9.6507015
20210720:05:40:56:620,0.069738306,0.19960938,9.750098
20210720:05:40:56:624,0.046112325,0.18751387,9.620247
20210720:05:40:56:629,0.09010818,0.17663462,9.658947
20210720:05:40:56:632,0.04783615,0.16540103,9.625438
20210720:05:40:56:636,0.08506119,0.19069338,9.751267
20210720:05:40:56:640,0.06581181,0.19017622,9.700156
20210720:05:40:56:644,0.08769482,0.19280028,9.789843
20210720:05:40:56:649,0.07608773,0.1945241,9.70233
20210720:05:40:56:652,0.06848374,0.20258777,9.844124
20210720:05:40:56:657,0.08196789,0.17687404,9.731702
20210720:05:40:56:661,0.07694965,0.19167021,9.851153
20210720:05:40:56:664,0.07760087,0.19362389,9.669606
20210720:05:40:56:668,0.09051998,0.19471563,9.73966
20210720:05:40:56:672,0.107672036,0.18464084,9.741202
20210720:05:40:56:677,0.09443689,0.19158402,9.700041
20210720:05:40:56:680,0.08452489,0.21147504,9.834701
20210720:05:40:56:685,0.08857589,0.20932984,9.680906
20210720:05:40:56:689,0.08217858,0.19789514,9.740196
20210720:05:40:56:695,0.088269435,0.19632454,9.747073
20210720:05:40:56:698,0.06609912,0.1926662,9.691394
20210720:05:40:56:700,0.07430644,0.17951724,9.810145
20210720:05:40:56:704,0.0719697,0.17447026,9.721254
20210720:05:40:56:708,0.06419334,0.19484971,9.748835
20210720:05:40:56:712,0.080713324,0.18175821,9.781521
20210720:05:40:56:716,0.071854785,0.15742356,9.694266
20210720:05:40:56:720,0.098803915,0.18931432,9.837229
20210720:05:40:56:724,0.07614519,0.18057069,9.688224
20210720:05:40:56:728,0.07305188,0.186221,9.784796
20210720:05:40:56:732,0.08265742,0.18212213,9.781301
20210720:05:40:56:736,0.07509174,0.18346289,9.71749
20210720:05:40:56:740,0.09572019,0.20524053,9.826867
20210720:05:40:56:744,0.072352774,0.18334796,9.686853
20210720:05:40:56:748,0.08913134,0.18189229,9.777528
20210720:05:40:56:752,0.07938215,0.17793708,9.721857
20210720:05:40:56:757,0.07767748,0.2026165,9.745148
20210720:05:40:56:760,0.06971915,0.1955584,9.794699
20210720:05:40:56:764,0.055698708,0.18939093,9.735609
20210720:05:40:56:768,0.07880754,0.18592413,9.756899
20210720:05:40:56:772,0.0631782,0.18889295,9.726225
20210720:05:40:56:776,0.103592314,0.18720742,9.7378025
20210720:05:40:56:780,0.08958145,0.18654661,9.784575
20210720:05:40:56:784,0.08567411,0.1993125,9.750186
20210720:05:40:56:788,0.087129794,0.18708292,9.788072
20210720:05:40:56:792,0.075561,0.17839676,9.740015
20210720:05:40:56:796,0.10264422,0.19184259,9.739383
20210720:05:40:56:800,0.071165256,0.17778385,9.755338
20210720:05:40:56:804,0.089935794,0.19070296,9.735083
20210720:05:40:56:809,0.08191043,0.20570982,9.781808
20210720:05:40:56:812,0.055133678,0.18686266,9.717825
20210720:05:40:56:816,0.0845632,0.2096842,9.711686
20210720:05:40:56:820,0.08328949,0.20329645,9.7795
20210720:05:40:56:826,0.061521407,0.19445707,9.752206
20210720:05:40:56:828,0.09053913,0.20000203,9.723561
