TIME,X,Y,Z
20210720:04:09:45:645,2.2689281E-4,-1.7453292E-5,5.235988E-5
20210720:04:09:45:649,9.5993106E-4,1.2217305E-4,-6.806784E-4
20210720:04:09:45:652,6.981317E-5,1.5707963E-4,2.443461E-4
20210720:04:09:45:657,-5.061455E-4,1.5707963E-4,-2.0943952E-4
20210720:04:09:45:660,0.0010297443,1.5707963E-4,-1.0471976E-4
20210720:04:09:45:664,-2.0943952E-4,1.5707963E-4,1.5707963E-4
20210720:04:09:45:668,1.9198621E-4,1.5707963E-4,6.981317E-5
20210720:04:09:45:673,2.0943952E-4,1.5707963E-4,-8.0285146E-4
20210720:04:09:45:676,-1.5707963E-4,1.5707963E-4,-6.981317E-5
20210720:04:09:45:681,-5.410521E-4,9.0757123E-4,3.4906584E-4
20210720:04:09:45:685,1.3962634E-4,-1.7453292E-5,-1.9198621E-4
20210720:04:09:45:688,6.981317E-5,-1.7453292E-4,3.3161257E-4
20210720:04:09:45:694,-5.061455E-4,-4.5378561E-4,5.410521E-4
20210720:04:09:45:696,-1.5707963E-4,-6.981317E-4,5.7595863E-4
20210720:04:09:45:700,-1.0471976E-4,-2.2689281E-4,5.9341197E-4
20210720:04:09:45:704,-4.0142573E-4,2.0943952E-4,5.9341197E-4
20210720:04:09:45:709,-2.6179937E-4,-6.981317E-4,1.3962634E-4
20210720:04:09:45:712,-1.2217305E-4,-2.7925268E-4,5.2359875E-4
20210720:04:09:45:717,3.3161257E-4,-3.4906585E-5,2.6179937E-4
20210720:04:09:45:721,-1.7453292E-5,1.2217305E-4,4.0142573E-4
20210720:04:09:45:725,9.773844E-4,1.5707963E-4,5.5850536E-4
20210720:04:09:45:729,3.3161257E-4,-2.7925268E-4,2.7925268E-4
20210720:04:09:45:733,-1.7453292E-5,8.726646E-5,-1.7453292E-5
20210720:04:09:45:737,3.4906584E-4,-2.7925268E-4,-6.981317E-4
20210720:04:09:45:743,-0.0012217305,-3.4906584E-4,-0.001256637
20210720:04:09:45:745,2.0943952E-4,-8.0285146E-4,-4.0142573E-4
20210720:04:09:45:749,9.5993106E-4,0.0,0.0
20210720:04:09:45:753,5.2359875E-4,5.7595863E-4,-5.7595863E-4
20210720:04:09:45:756,0.0014660766,2.2689281E-4,-7.330383E-4
20210720:04:09:45:761,4.712389E-4,1.7453292E-4,-5.235988E-5
20210720:04:09:45:764,0.0013264503,4.712389E-4,1.5707963E-4
20210720:04:09:45:768,-3.4906584E-4,3.3161257E-4,3.8397242E-4
20210720:04:09:45:772,-8.3775807E-4,-1.0471976E-4,1.2217305E-4
20210720:04:09:45:777,-2.0943952E-4,-7.6794485E-4,1.9198621E-4
20210720:04:09:45:780,-4.1887903E-4,-1.0471976E-4,4.0142573E-4
20210720:04:09:45:785,3.4906585E-5,9.948377E-4,5.5850536E-4
20210720:04:09:45:789,5.235988E-5,-4.5378561E-4,1.3962634E-4
20210720:04:09:45:794,-3.8397242E-4,-0.001134464,5.2359875E-4
20210720:04:09:45:796,-2.6179937E-4,-2.9670598E-4,1.3962634E-4
20210720:04:09:45:801,-1.2217305E-4,6.981317E-5,-1.0471976E-4
20210720:04:09:45:804,-8.726646E-5,1.3962634E-4,2.0943952E-4
20210720:04:09:45:811,-8.726646E-5,7.853982E-4,5.2359875E-4
20210720:04:09:45:812,-8.3775807E-4,5.2359875E-4,1.3962634E-4
20210720:04:09:45:817,-1.7453292E-5,2.0943952E-4,-2.2689281E-4
20210720:04:09:45:821,4.712389E-4,1.5707963E-4,3.3161257E-4
20210720:04:09:45:826,-4.363323E-4,1.5707963E-4,-1.9198621E-4
20210720:04:09:45:829,2.7925268E-4,1.5707963E-4,-0.0013089969
20210720:04:09:45:832,-1.7453292E-5,-2.7925268E-4,1.3962634E-4
20210720:04:09:45:836,-6.981317E-4,8.726646E-5,6.981317E-5
20210720:04:09:45:840,-4.5378561E-4,-1.5707963E-4,5.061455E-4
20210720:04:09:45:844,1.5707963E-4,-1.7453292E-5,5.7595863E-4
20210720:04:09:45:848,9.5993106E-4,1.2217305E-4,-5.9341197E-4
20210720:04:09:45:852,6.981317E-5,1.5707963E-4,-3.4906585E-5
20210720:04:09:45:857,-5.235988E-5,1.5707963E-4,3.4906584E-4
20210720:04:09:45:860,-4.0142573E-4,4.712389E-4,2.443461E-4
20210720:04:09:45:864,-2.6179937E-4,3.3161257E-4,-1.7453292E-5
20210720:04:09:45:868,3.1415926E-4,5.061455E-4,-3.8397242E-4
20210720:04:09:45:872,-1.7453292E-5,7.853982E-4,4.1887903E-4
20210720:04:09:45:877,-6.981317E-5,2.6179937E-4,2.443461E-4
20210720:04:09:45:880,-8.726646E-5,1.7453292E-4,4.0142573E-4
20210720:04:09:45:885,-8.726646E-5,-2.6179937E-4,1.2217305E-4
20210720:04:09:45:889,-0.0012915436,8.726646E-5,5.061455E-4
20210720:04:09:45:894,-2.2689281E-4,1.3962634E-4,-3.4906585E-5
20210720:04:09:45:897,-2.9670598E-4,-1.3962634E-4,2.2689281E-4
20210720:04:09:45:901,-1.2217305E-4,7.330383E-4,-0.0012915436
20210720:04:09:45:904,5.2359875E-4,2.443461E-4,-5.410521E-4
20210720:04:09:45:910,0.0014660766,9.250245E-4,-1.7453292E-5
20210720:04:09:45:912,2.7925268E-4,5.410521E-4,1.7453292E-4
20210720:04:09:45:916,4.0142573E-4,-8.726646E-5,-7.853982E-4
20210720:04:09:45:920,2.9670598E-4,-3.1415926E-4,2.2689281E-4
20210720:04:09:45:924,-2.0943952E-4,2.6179937E-4,-5.2359875E-4
20210720:04:09:45:929,-2.2689281E-4,-1.2217305E-4,1.3962634E-4
20210720:04:09:45:933,0.001134464,3.6651915E-4,-2.2689281E-4
20210720:04:09:45:936,1.7453292E-4,2.443461E-4,1.7453292E-5
20210720:04:09:45:940,5.2359875E-4,-6.981317E-4,-3.8397242E-4
20210720:04:09:45:944,9.424778E-4,-7.853982E-4,2.9670598E-4
20210720:04:09:45:949,-1.0471976E-4,2.443461E-4,2.2689281E-4
20210720:04:09:45:952,-0.0013439035,3.4906584E-4,8.726646E-5
20210720:04:09:45:956,-5.235988E-5,1.9198621E-4,6.981317E-5
20210720:04:09:45:961,8.726646E-5,0.0010471975,-5.235988E-5
20210720:04:09:45:964,-0.0013089969,0.0013089969,4.886922E-4
20210720:04:09:45:968,0.0016057029,-0.0028797933,-3.4906585E-5
20210720:04:09:45:972,-5.235988E-5,-0.0010821042,2.2689281E-4
20210720:04:09:45:977,-2.7925268E-4,-0.0011693706,5.2359875E-4
20210720:04:09:45:980,-0.0011170107,0.0011868239,-1.5707963E-4
20210720:04:09:45:985,0.0017627826,-0.0021293017,-8.5521134E-4
20210720:04:09:45:989,-1.5707963E-4,-3.3161257E-4,-6.981317E-5
20210720:04:09:45:995,-1.7453292E-4,1.7453292E-5,-6.981317E-5
20210720:04:09:45:997,-0.0021293017,0.0026529005,1.5707963E-4
20210720:04:09:46:001,0.0021642083,-0.001134464,-0.0011170107
20210720:04:09:46:005,2.6179937E-4,-2.7925268E-4,-2.443461E-4
20210720:04:09:46:009,-3.4906584E-4,1.7453292E-5,-5.5850536E-4
20210720:04:09:46:012,4.1887903E-4,3.1415926E-4,-3.4906585E-5
20210720:04:09:46:016,0.0025307273,-0.0019024089,9.250245E-4
20210720:04:09:46:020,5.061455E-4,-7.853982E-4,6.457718E-4
20210720:04:09:46:024,-3.6651915E-4,4.1887903E-4,1.5707963E-4
20210720:04:09:46:029,-4.5378561E-4,-5.9341197E-4,5.2359875E-4
20210720:04:09:46:033,8.5521134E-4,0.0010995574,-4.712389E-4
20210720:04:09:46:036,2.9670598E-4,-0.0011170107,-2.7925268E-4
20210720:04:09:46:040,-7.15585E-4,0.0012042772,-2.9670598E-4
20210720:04:09:46:044,0.0030892328,-0.0025830872,0.0
20210720:04:09:46:049,-0.0011519173,4.1887903E-4,3.6651915E-4
20210720:04:09:46:052,-0.0013962634,8.726646E-4,5.5850536E-4
20210720:04:09:46:056,-8.726646E-4,-0.0023561944,-1.5707963E-4
20210720:04:09:46:061,-0.0023038345,-6.981317E-4,1.7453292E-5
20210720:04:09:46:064,4.0142573E-4,-5.410521E-4,3.6651915E-4
20210720:04:09:46:068,5.235988E-5,0.0011170107,-1.9198621E-4
20210720:04:09:46:072,0.0016406095,-8.2030473E-4,1.7453292E-5
20210720:04:09:46:077,0.0018849556,-0.00143117,-5.235988E-5
20210720:04:09:46:081,-0.001012291,5.7595863E-4,-3.8397242E-4
20210720:04:09:46:085,0.0015184365,-0.0032463125,1.0471976E-4
20210720:04:09:46:089,1.5707963E-4,-6.806784E-4,8.2030473E-4
20210720:04:09:46:094,-8.5521134E-4,-3.6651915E-4,1.9198621E-4
20210720:04:09:46:097,1.5707963E-4,-9.948377E-4,-2.0943952E-4
20210720:04:09:46:101,-2.9670598E-4,6.1086525E-4,3.3161257E-4
20210720:04:09:46:107,0.0018151425,4.363323E-4,5.410521E-4
20210720:04:09:46:110,2.2689281E-4,0.0015184365,-4.712389E-4
20210720:04:09:46:113,0.0016057029,-0.0021991148,-0.0013439035
20210720:04:09:46:117,0.0011170107,-5.7595863E-4,-2.7925268E-4
20210720:04:09:46:121,3.4906585E-5,-2.0943952E-4,-5.5850536E-4
20210720:04:09:46:125,-0.0014486233,9.773844E-4,-3.4906585E-5
20210720:04:09:46:129,1.9198621E-4,-0.0015358897,1.7453292E-4
20210720:04:09:46:133,8.2030473E-4,-0.0010471975,6.981317E-5
20210720:04:09:46:136,0.0,1.5707963E-4,-5.235988E-5
20210720:04:09:46:141,-0.002094395,0.0014835298,3.4906585E-5
20210720:04:09:46:145,-0.0017453292,8.726646E-4,1.9198621E-4
20210720:04:09:46:149,0.005497787,-0.0052010813,4.0142573E-4
20210720:04:09:46:153,0.003926991,-0.0043284167,5.5850536E-4
20210720:04:09:46:157,-0.0015009831,9.773844E-4,-1.5707963E-4
20210720:04:09:46:162,0.002321288,-0.0026179939,1.7453292E-5
20210720:04:09:46:165,0.0018849556,-0.0028797933,-8.2030473E-4
20210720:04:09:46:169,7.15585E-4,-0.0012740904,-3.8397242E-4
20210720:04:09:46:172,-0.0021642083,0.0017976891,-0.0014660766
20210720:04:09:46:177,-5.235988E-5,-5.7595863E-4,-1.7453292E-4
20210720:04:09:46:181,0.0019198621,-6.457718E-4,3.3161257E-4
20210720:04:09:46:185,-3.1415926E-4,-6.457718E-4,5.410521E-4
20210720:04:09:46:189,-0.0013962634,0.001972222,-2.7925268E-4
20210720:04:09:46:194,-2.2689281E-4,-0.0018675023,-1.7453292E-4
20210720:04:09:46:197,0.001256637,-0.0021816615,-8.726646E-5
20210720:04:09:46:201,-0.00143117,8.3775807E-4,6.6322513E-4
20210720:04:09:46:204,0.0014486233,-0.0022514747,-1.7453292E-5
20210720:04:09:46:210,0.0010995574,-6.1086525E-4,5.235988E-5
20210720:04:09:46:213,-1.3962634E-4,-4.1887903E-4,3.6651915E-4
20210720:04:09:46:217,-5.410521E-4,-0.0020769418,-9.424778E-4
20210720:04:09:46:221,6.981317E-5,-0.0011519173,-2.2689281E-4
20210720:04:09:46:225,2.443461E-4,0.0016406095,-1.0471976E-4
20210720:04:09:46:229,0.0017453292,0.0010995574,1.5707963E-4
20210720:04:09:46:232,0.0029321532,-0.002321288,-5.410521E-4
20210720:04:09:46:237,0.0023561944,-9.250245E-4,-4.1887903E-4
20210720:04:09:46:241,2.6179937E-4,4.712389E-4,0.0
20210720:04:09:46:269,0.0021118484,-0.0021293017,1.7453292E-4
20210720:04:09:46:269,0.001012291,-2.6179937E-4,-3.4906585E-5
20210720:04:09:46:269,-8.726646E-5,0.0015358897,1.7453292E-4
20210720:04:09:46:270,5.410521E-4,-2.443461E-4,-7.853982E-4
20210720:04:09:46:270,5.061455E-4,2.7925268E-4,2.2689281E-4
20210720:04:09:46:270,-2.443461E-4,0.0,5.2359875E-4
20210720:04:09:46:271,2.6179937E-4,-5.5850536E-4,5.7595863E-4
20210720:04:09:46:272,1.3962634E-4,-8.901179E-4,2.7925268E-4
20210720:04:09:46:277,-0.001256637,-3.8397242E-4,4.1887903E-4
