TIME,X,Y,Z
20210720:12:46:01:176,0.054175995,0.19850805,9.768027
20210720:12:46:01:176,0.053764194,0.20198444,9.76118
20210720:12:46:01:180,0.050306965,0.20830514,9.750175
20210720:12:46:01:184,0.07149086,0.18966866,9.754428
20210720:12:46:01:188,0.072889075,0.19036777,9.761007
20210720:12:46:01:192,0.04684016,0.21390757,9.76367
20210720:12:46:01:196,0.047759537,0.20415837,9.74896
20210720:12:46:01:201,0.05269159,0.21076636,9.758622
20210720:12:46:01:205,0.04501099,0.20539376,9.759743
20210720:12:46:01:209,0.061789557,0.20297085,9.759159
20210720:12:46:01:212,0.05200206,0.20207062,9.76594
20210720:12:46:01:218,0.057594918,0.19977218,9.75393
20210720:12:46:01:220,0.05431965,0.1942368,9.757627
20210720:12:46:01:224,0.042846635,0.20168754,9.7580385
20210720:12:46:01:228,0.052222326,0.18646044,9.751842
20210720:12:46:01:232,0.058102485,0.19015707,9.74555
20210720:12:46:01:236,0.050690036,0.2046372,9.746374
20210720:12:46:01:241,0.066041656,0.21697214,9.744314
20210720:12:46:01:245,0.05177222,0.20232919,9.757425
20210720:12:46:01:248,0.06461471,0.2130265,9.763938
20210720:12:46:01:253,0.076997526,0.19754079,9.752531
20210720:12:46:01:256,0.07220912,0.1903103,9.740101
20210720:12:46:01:260,0.0625557,0.19110517,9.747763
20210720:12:46:01:264,0.04669651,0.20599711,9.748088
20210720:12:46:01:269,0.06284301,0.2132276,9.7623
20210720:12:46:01:272,0.047903188,0.20494367,9.757924
20210720:12:46:01:276,0.05416642,0.20243454,9.755884
20210720:12:46:01:280,0.050306965,0.19872832,9.77089
20210720:12:46:01:285,0.06618531,0.20224302,9.7552805
20210720:12:46:01:289,0.06732495,0.21237527,9.751986
20210720:12:46:01:293,0.060534995,0.20622696,9.765555
20210720:12:46:01:297,0.06444233,0.20691648,9.765528
20210720:12:46:01:301,0.058600478,0.19032945,9.763613
20210720:12:46:01:305,0.04444596,0.17613663,9.766169
20210720:12:46:01:308,0.06058288,0.19089448,9.762559
20210720:12:46:01:312,0.065572396,0.18895039,9.764943
20210720:12:46:01:317,0.04793192,0.19009961,9.766753
20210720:12:46:01:321,0.07121313,0.18797356,9.759437
20210720:12:46:01:324,0.05788222,0.1822945,9.757454
20210720:12:46:01:328,0.06115749,0.20256862,9.759091
20210720:12:46:01:334,0.06121495,0.21399374,9.765346
20210720:12:46:01:337,0.062057707,0.18917067,9.760672
20210720:12:46:01:340,0.05900271,0.1872936,9.759417
20210720:12:46:01:344,0.057681106,0.19573078,9.755932
20210720:12:46:01:348,0.0641646,0.20412964,9.759378
20210720:12:46:01:353,0.045547295,0.19746417,9.756113
20210720:12:46:01:357,0.0671813,0.2056332,9.759274
20210720:12:46:01:360,0.06902005,0.18965909,9.747763
20210720:12:46:01:364,0.05803545,0.20140025,9.756812
20210720:12:46:01:369,0.0497132,0.2047617,9.756219
20210720:12:46:01:373,0.04441723,0.20811358,9.752924
20210720:12:46:01:376,0.05332366,0.19091365,9.758
20210720:12:46:01:380,0.058351483,0.17663462,9.757004
20210720:12:46:01:385,0.06019023,0.17901926,9.745617
20210720:12:46:01:389,0.04049074,0.18401834,9.747016
20210720:12:46:01:393,0.042530596,0.18578047,9.750837
20210720:12:46:01:396,0.060688224,0.20558532,9.752254
20210720:12:46:01:401,0.06867529,0.19069338,9.752608
20210720:12:46:01:405,0.0625557,0.17783172,9.744133
20210720:12:46:01:409,0.060209386,0.19440918,9.74737
20210720:12:46:01:412,0.0626802,0.2020419,9.751881
20210720:12:46:01:418,0.05889736,0.21369687,9.771005
20210720:12:46:01:421,0.07783071,0.19835483,9.752954
20210720:12:46:01:425,0.058705825,0.19655438,9.740264
20210720:12:46:01:428,0.06997773,0.2144247,9.742284
20210720:12:46:01:433,0.06372407,0.19015707,9.748213
20210720:12:46:01:438,0.053917423,0.19398779,9.751124
20210720:12:46:01:441,0.05758534,0.19938911,9.736097
20210720:12:46:01:445,0.06153098,0.19988711,9.723083
20210720:12:46:01:449,0.050364427,0.19632454,9.775699
20210720:12:46:01:452,0.0708971,0.20335391,9.780927
20210720:12:46:01:478,0.089169644,0.20541294,9.781827
20210720:12:46:01:478,0.06476794,0.20547996,9.738051
20210720:12:46:01:479,0.07309019,0.2081902,9.721694
20210720:12:46:01:479,0.074976824,0.2006341,9.761036
20210720:12:46:01:479,0.07744764,0.19622877,9.733005
20210720:12:46:01:480,0.08350976,0.19389203,9.755424
20210720:12:46:01:480,0.07516836,0.22554338,9.73921
20210720:12:46:01:484,0.047165774,0.20789333,9.736021
20210720:12:46:01:493,0.06379111,0.20810401,9.708364
20210720:12:46:01:493,0.05502833,0.19988711,9.733838
20210720:12:46:01:496,0.05722142,0.2003468,9.708554
20210720:12:46:01:521,0.04900452,0.21440555,9.7399
20210720:12:46:01:522,0.050134584,0.20421584,9.734958
20210720:12:46:01:522,0.056100935,0.20544167,9.775143
20210720:12:46:01:522,0.050843265,0.20671538,9.745569
20210720:12:46:01:523,0.060851034,0.20675367,9.7906475
20210720:12:46:01:523,0.06621404,0.20032765,9.7479925
20210720:12:46:01:525,0.051571105,0.201994,9.81841
20210720:12:46:01:528,0.036238637,0.19797176,9.734815
20210720:12:46:01:533,0.06162675,0.18667111,9.797562
20210720:12:46:01:538,0.048535254,0.1817295,9.729107
20210720:12:46:01:540,0.054769758,0.19959022,9.75323
20210720:12:46:01:544,0.054626107,0.19224483,9.74577
20210720:12:46:01:548,0.06482541,0.2096363,9.728063
20210720:12:46:01:553,0.054386683,0.20687817,9.736079
20210720:12:46:01:556,0.060314726,0.20751981,9.727498
20210720:12:46:01:560,0.05227021,0.21118775,9.744018
20210720:12:46:01:565,0.071155675,0.21058442,9.706888
20210720:12:46:01:568,0.057451263,0.20950224,9.743567
20210720:12:46:01:573,0.056541465,0.21677102,9.765862
20210720:12:46:01:578,0.07122271,0.20118956,9.777498
20210720:12:46:01:580,0.06750691,0.21031626,9.774559
20210720:12:46:01:585,0.061789557,0.21210712,9.779145
20210720:12:46:01:588,0.059069745,0.21745098,9.770153
20210720:12:46:01:592,0.071787745,0.21351491,9.806468
20210720:12:46:01:596,0.05539225,0.19413145,9.766016
20210720:12:46:01:601,0.057748146,0.18749472,9.80778
20210720:12:46:01:605,0.060678646,0.18163371,9.767595
20210720:12:46:01:609,0.06556282,0.18149006,9.812377
20210720:12:46:01:613,0.06297708,0.18632635,9.751353
20210720:12:46:01:618,0.06849332,0.1763569,9.804726
20210720:12:46:01:621,0.06300581,0.17733373,9.758134
20210720:12:46:01:624,0.07752425,0.18848114,9.794421
20210720:12:46:01:628,0.05203079,0.19175641,9.73062
20210720:12:46:01:632,0.059548583,0.20386147,9.756737
20210720:12:46:01:637,0.0712706,0.19830695,9.706285
20210720:12:46:01:641,0.061454367,0.20256862,9.741881
20210720:12:46:01:645,0.04748181,0.22404939,9.728446
20210720:12:46:01:648,0.061559714,0.20522138,9.759331
20210720:12:46:01:653,0.07356903,0.2232641,9.737899
20210720:12:46:01:656,0.07588662,0.20656215,9.768956
20210720:12:46:01:661,0.061818287,0.19674593,9.751172
20210720:12:46:01:665,0.05329493,0.19643947,9.76705
20210720:12:46:01:670,0.06782295,0.1901858,9.75368
20210720:12:46:01:672,0.06254613,0.18144219,9.760682
20210720:12:46:01:676,0.058265295,0.19558713,9.750071
20210720:12:46:01:680,0.061023414,0.19643947,9.756687
20210720:12:46:01:685,0.058590904,0.19980092,9.747064
20210720:12:46:01:688,0.06540959,0.197378,9.754073
20210720:12:46:01:692,0.07215167,0.19302054,9.746316
20210720:12:46:01:696,0.062699355,0.18710208,9.763477
20210720:12:46:01:701,0.06216305,0.19923589,9.748614
20210720:12:46:01:704,0.06799533,0.21096748,9.7515745
20210720:12:46:01:708,0.057087347,0.20481917,9.747341
20210720:12:46:01:712,0.06402095,0.18719785,9.748308
20210720:12:46:01:717,0.053907845,0.18889295,9.747571
20210720:12:46:01:721,0.055708285,0.20256862,9.760126
20210720:12:46:01:725,0.08545385,0.19407399,9.751076
20210720:12:46:01:728,0.07080133,0.19312589,9.745483
20210720:12:46:01:734,0.06776549,0.18226579,9.755625
20210720:12:46:01:738,0.063992225,0.20350714,9.770679
20210720:12:46:01:740,0.05878244,0.19454326,9.753892
20210720:12:46:01:745,0.0637528,0.19755037,9.746268
20210720:12:46:01:749,0.05704904,0.1931163,9.747331
20210720:12:46:01:752,0.04525999,0.19219694,9.747744
20210720:12:46:01:756,0.05122634,0.20288466,9.756161
20210720:12:46:01:760,0.05221275,0.1922544,9.753863
20210720:12:46:01:764,0.057269305,0.18757133,9.755894
20210720:12:46:01:769,0.06924031,0.18701589,9.738626
20210720:12:46:01:773,0.054453723,0.18818425,9.745589
20210720:12:46:01:776,0.057776876,0.19599894,9.751315
20210720:12:46:01:781,0.049081136,0.19664058,9.753212
20210720:12:46:01:785,0.049464207,0.22250752,9.763076
20210720:12:46:01:788,0.068158135,0.21363941,9.750204
20210720:12:46:01:793,0.06780379,0.21107282,9.755491
20210720:12:46:01:796,0.053697154,0.22220106,9.753623
20210720:12:46:01:801,0.069920264,0.21004811,9.76163
20210720:12:46:01:804,0.071730286,0.21245189,9.75281
20210720:12:46:01:808,0.059184667,0.21390757,9.747169
20210720:12:46:01:812,0.066041656,0.20042342,9.760835
20210720:12:46:01:817,0.05626374,0.1987762,9.759417
20210720:12:46:01:821,0.0526054,0.19803879,9.755759
20210720:12:46:01:824,0.056369085,0.19679381,9.75912
20210720:12:46:01:828,0.048535254,0.2010938,9.754715
20210720:12:46:01:833,0.058159947,0.19441876,9.755615
