TIME,X,Y,Z
20210720:12:56:33:657,0.057786454,0.21411824,9.738616
20210720:12:56:33:657,0.07608773,0.20426372,9.745129
20210720:12:56:33:660,0.07642292,0.19816329,9.749802
20210720:12:56:33:665,0.05683835,0.19814414,9.751718
20210720:12:56:33:669,0.059711393,0.20458932,9.741748
20210720:12:56:33:673,0.062124744,0.21065144,9.740005
20210720:12:56:33:677,0.06883809,0.19733967,9.739267
20210720:12:56:33:680,0.0715579,0.19580738,9.748423
20210720:12:56:33:684,0.06344634,0.19450495,9.740503
20210720:12:56:33:688,0.06033388,0.2206209,9.740915
20210720:12:56:33:692,0.06073611,0.19524236,9.747887
20210720:12:56:33:696,0.05845683,0.19418892,9.742562
20210720:12:56:33:702,0.06019023,0.1894867,9.739554
20210720:12:56:33:705,0.068560354,0.18580921,9.738827
20210720:12:56:33:709,0.06671204,0.2127775,9.737956
20210720:12:56:33:712,0.06781337,0.22292891,9.740503
20210720:12:56:33:717,0.06647262,0.20594923,9.746536
20210720:12:56:33:721,0.05527733,0.1993987,9.747839
20210720:12:56:33:724,0.060429648,0.20338264,9.757799
20210720:12:56:33:728,0.053553507,0.19566374,9.757617
20210720:12:56:33:733,0.06064034,0.18453549,9.751564
20210720:12:56:33:737,0.0727167,0.21074721,9.738942
20210720:12:56:33:740,0.069891535,0.19640115,9.746326
20210720:12:56:33:744,0.050268658,0.19567332,9.754878
20210720:12:56:33:749,0.054444145,0.2112835,9.755826
20210720:12:56:33:752,0.06341761,0.20627484,9.756334
20210720:12:56:33:756,0.06584054,0.19348022,9.74894
20210720:12:56:33:760,0.06481583,0.2009214,9.74194
20210720:12:56:33:766,0.061550137,0.20631316,9.743769
20210720:12:56:33:769,0.06535213,0.19657353,9.7395935
20210720:12:56:33:773,0.06706638,0.20787416,9.73762
20210720:12:56:33:777,0.076997526,0.19196709,9.73899
20210720:12:56:33:781,0.0606978,0.18716912,9.744248
20210720:12:56:33:785,0.06763141,0.1885769,9.744976
20210720:12:56:33:788,0.059347473,0.18737023,9.745904
20210720:12:56:33:792,0.06580224,0.20461805,9.737994
20210720:12:56:33:796,0.081067674,0.19711941,9.744143
20210720:12:56:33:801,0.05770984,0.19996373,9.739939
20210720:12:56:33:805,0.043469127,0.19450495,9.746718
20210720:12:56:33:808,0.041831493,0.18269674,9.755778
20210720:12:56:33:813,0.06698018,0.20252074,9.748749
20210720:12:56:33:817,0.05913678,0.2067441,9.747552
20210720:12:56:33:820,0.060151923,0.21862893,9.740742
20210720:12:56:33:825,0.047644615,0.2048862,9.751039
20210720:12:56:33:828,0.056043472,0.20440736,9.748318
20210720:12:56:33:832,0.06381984,0.2104599,9.751823
20210720:12:56:33:836,0.05713523,0.20663877,9.751765
20210720:12:56:33:841,0.07029376,0.18971653,9.749725
20210720:12:56:33:844,0.06628108,0.19721518,9.756784
20210720:12:56:33:849,0.05221275,0.20540336,9.756018
20210720:12:56:33:853,0.05291186,0.20631316,9.751718
20210720:12:56:33:856,0.055650827,0.19215862,9.737956
20210720:12:56:33:861,0.059615623,0.20495325,9.74014
20210720:12:56:33:866,0.06551494,0.20582473,9.754601
20210720:12:56:33:869,0.076805994,0.18309897,9.742485
20210720:12:56:33:873,0.0719697,0.19826864,9.735437
20210720:12:56:33:877,0.06608955,0.21064186,9.751296
20210720:12:56:33:882,0.04850653,0.2087265,9.7186
20210720:12:56:33:886,0.08192958,0.21334253,9.7437105
20210720:12:56:33:889,0.06656838,0.19290562,9.724615
20210720:12:56:33:892,0.068129405,0.20615034,9.702253
20210720:12:56:33:896,0.05683835,0.19489759,9.7292795
20210720:12:56:33:901,0.06823475,0.20964587,9.685016
20210720:12:56:33:906,0.049416326,0.2059588,9.749955
20210720:12:56:33:909,0.074565016,0.21416613,9.669941
20210720:12:56:33:912,0.056752156,0.19473478,9.764138
20210720:12:56:33:917,0.06808152,0.2264053,9.656064
20210720:12:56:33:921,0.060812727,0.21001938,9.780142
20210720:12:56:33:924,0.067688875,0.19966684,9.670037
20210720:12:56:33:928,0.050670885,0.20757729,9.802351
20210720:12:56:33:933,0.07196013,0.21064186,9.70504
20210720:12:56:33:937,0.067487754,0.19661185,9.776914
20210720:12:56:33:940,0.08127836,0.21247104,9.746221
20210720:12:56:33:944,0.058428098,0.18096335,9.752081
20210720:12:56:33:949,0.073530726,0.21316057,9.748777
20210720:12:56:33:953,0.06904878,0.21693382,9.744737
20210720:12:56:33:957,0.07728483,0.21375433,9.778456
20210720:12:56:33:960,0.06577351,0.18699673,9.751039
20210720:12:56:33:965,0.06691315,0.19691831,9.794813
20210720:12:56:33:969,0.050680462,0.17530344,9.754342
20210720:12:56:33:972,0.06300581,0.18031211,9.818238
20210720:12:56:33:977,0.048544835,0.18367359,9.756631
20210720:12:56:33:983,0.05658935,0.2008448,9.7924185
20210720:12:56:33:985,0.036516365,0.19671719,9.738865
20210720:12:56:33:989,0.059443243,0.20834343,9.779193
20210720:12:56:33:992,0.052634127,0.20083521,9.645214
20210720:12:56:33:996,0.06495948,0.19660227,9.757684
20210720:12:56:34:001,0.08038772,0.20208979,9.755156
20210720:12:56:34:004,0.07290823,0.19537644,9.765163
20210720:12:56:34:008,0.07981311,0.18623058,9.786108
20210720:12:56:34:013,0.066836536,0.18704462,9.7907715
20210720:12:56:34:017,0.06588843,0.19017622,9.766896
20210720:12:56:34:020,0.05083369,0.19208202,9.772911
