TIME,X,Y,Z
20210720:08:11:40:996,-3.4906584E-4,-2.2689281E-4,7.330383E-4
20210720:08:11:41:000,-3.4906585E-5,-5.9341197E-4,-3.8397242E-4
20210720:08:11:41:004,-3.4906585E-5,-8.726646E-5,-2.443461E-4
20210720:08:11:41:008,-1.7453292E-4,0.0,-9.948377E-4
20210720:08:11:41:012,-1.9198621E-4,0.0,-4.886922E-4
20210720:08:11:41:016,2.2689281E-4,0.0,4.712389E-4
20210720:08:11:41:021,-5.5850536E-4,-5.5850536E-4,3.1415926E-4
20210720:08:11:41:025,-0.0012042772,-9.0757123E-4,-1.3962634E-4
20210720:08:11:41:028,-2.443461E-4,8.726646E-5,3.4906584E-4
20210720:08:11:41:032,1.5707963E-4,5.7595863E-4,6.1086525E-4
20210720:08:11:41:037,-1.3962634E-4,-8.3775807E-4,-1.3962634E-4
20210720:08:11:41:040,2.443461E-4,-8.3775807E-4,-1.5707963E-4
20210720:08:11:41:045,-1.2217305E-4,-5.7595863E-4,-8.726646E-5
20210720:08:11:41:049,5.5850536E-4,3.4906584E-4,8.726646E-5
20210720:08:11:41:053,5.235988E-5,5.235988E-5,6.981317E-4
20210720:08:11:41:057,-1.5707963E-4,0.0,-3.8397242E-4
20210720:08:11:41:061,-1.9198621E-4,0.0,-2.443461E-4
20210720:08:11:41:065,5.410521E-4,-0.0013264503,1.9198621E-4
20210720:08:11:41:069,3.6651915E-4,9.773844E-4,-1.5707963E-4
20210720:08:11:41:072,3.3161257E-4,2.7925268E-4,-8.726646E-5
20210720:08:11:41:076,0.0,3.4906585E-5,-6.457718E-4
20210720:08:11:41:080,-1.5707963E-4,-2.9670598E-4,-7.330383E-4
20210720:08:11:41:085,1.0471976E-4,-0.0013788101,-1.2217305E-4
20210720:08:11:41:089,-1.7453292E-5,-3.4906584E-4,2.0943952E-4
20210720:08:11:41:093,-1.5707963E-4,-5.235988E-5,0.0011693706
20210720:08:11:41:097,-1.9198621E-4,0.0,-1.7453292E-4
20210720:08:11:41:101,-1.9198621E-4,-4.363323E-4,-3.4906585E-5
20210720:08:11:41:104,-5.061455E-4,-6.981317E-5,-6.981317E-5
20210720:08:11:41:109,-6.981317E-4,2.9670598E-4,5.410521E-4
20210720:08:11:41:113,-4.0142573E-4,4.886922E-4,3.3161257E-4
20210720:08:11:41:117,6.981317E-5,2.0943952E-4,0.0
20210720:08:11:41:121,-1.7453292E-5,3.4906585E-5,5.5850536E-4
20210720:08:11:41:124,-6.1086525E-4,-7.5049157E-4,3.3161257E-4
20210720:08:11:41:129,1.5707963E-4,-2.443461E-4,2.9670598E-4
20210720:08:11:41:133,-1.3962634E-4,0.0011519173,2.9670598E-4
20210720:08:11:41:137,2.443461E-4,7.5049157E-4,4.1887903E-4
20210720:08:11:41:140,-1.2217305E-4,1.2217305E-4,-5.5850536E-4
20210720:08:11:41:145,-1.7453292E-4,-5.9341197E-4,-2.7925268E-4
20210720:08:11:41:149,-6.283185E-4,-3.4906585E-5,1.9198621E-4
20210720:08:11:41:152,-2.6179937E-4,5.5850536E-4,-4.712389E-4
20210720:08:11:41:156,-5.2359875E-4,8.5521134E-4,-8.3775807E-4
20210720:08:11:41:161,-6.981317E-5,2.6179937E-4,-0.0013962634
20210720:08:11:41:164,-5.235988E-5,3.4906585E-5,-0.00143117
20210720:08:11:41:168,-1.7453292E-4,3.1415926E-4,-7.5049157E-4
20210720:08:11:41:172,-1.9198621E-4,0.001256637,-2.6179937E-4
20210720:08:11:41:176,1.0471976E-4,1.3962634E-4,3.3161257E-4
20210720:08:11:41:181,2.7925268E-4,-8.726646E-5,-5.7595863E-4
20210720:08:11:41:184,7.5049157E-4,0.0,-5.9341197E-4
20210720:08:11:41:188,4.0142573E-4,3.1415926E-4,-8.5521134E-4
20210720:08:11:41:192,-2.7925268E-4,9.250245E-4,-3.3161257E-4
20210720:08:11:41:197,-3.3161257E-4,2.7925268E-4,5.235988E-5
20210720:08:11:41:200,-2.2689281E-4,3.4906585E-5,2.443461E-4
20210720:08:11:41:204,1.0471976E-4,-7.330383E-4,2.7925268E-4
20210720:08:11:41:208,8.5521134E-4,-6.806784E-4,4.1887903E-4
20210720:08:11:41:213,-4.5378561E-4,-1.0471976E-4,1.7453292E-4
20210720:08:11:41:217,-6.806784E-4,0.0,7.15585E-4
20210720:08:11:41:220,-9.0757123E-4,0.0,-6.981317E-4
20210720:08:11:41:224,4.886922E-4,0.0,-7.5049157E-4
20210720:08:11:41:230,4.712389E-4,0.0,-4.363323E-4
20210720:08:11:41:233,3.4906585E-5,0.0,4.886922E-4
20210720:08:11:41:237,1.3962634E-4,6.283185E-4,1.3962634E-4
20210720:08:11:41:240,-3.1415926E-4,3.4906584E-4,-7.330383E-4
20210720:08:11:41:245,8.726646E-5,5.235988E-5,4.363323E-4
20210720:08:11:41:248,-2.7925268E-4,3.1415926E-4,-1.2217305E-4
20210720:08:11:41:253,3.4906584E-4,6.283185E-4,-5.2359875E-4
20210720:08:11:41:257,-1.0471976E-4,5.410521E-4,-2.7925268E-4
20210720:08:11:41:261,-1.7453292E-4,5.2359875E-4,-1.0471976E-4
20210720:08:11:41:265,-5.061455E-4,8.726646E-5,7.15585E-4
20210720:08:11:41:269,-8.2030473E-4,0.0,-1.2217305E-4
20210720:08:11:41:272,-2.9670598E-4,0.0,8.726646E-5
20210720:08:11:41:277,-2.0943952E-4,0.0,-1.7453292E-4
20210720:08:11:41:281,-1.9198621E-4,-2.9670598E-4,2.0943952E-4
20210720:08:11:41:285,4.1887903E-4,6.981317E-4,-1.5707963E-4
20210720:08:11:41:289,-7.853982E-4,0.0010646508,-5.2359875E-4
20210720:08:11:41:293,-0.0015707964,3.6651915E-4,3.3161257E-4
20210720:08:11:41:296,-5.5850536E-4,0.0014486233,2.9670598E-4
20210720:08:11:41:301,-2.6179937E-4,0.0015009831,2.9670598E-4
20210720:08:11:41:305,-6.981317E-5,1.2217305E-4,7.330383E-4
20210720:08:11:41:308,9.424778E-4,-5.9341197E-4,4.886922E-4
20210720:08:11:41:313,0.0,2.6179937E-4,-0.0013089969
20210720:08:11:41:316,6.981317E-5,9.948377E-4,-7.15585E-4
20210720:08:11:41:320,2.2689281E-4,4.0142573E-4,-2.443461E-4
20210720:08:11:41:324,6.806784E-4,-0.0012391837,-1.0471976E-4
20210720:08:11:41:329,2.6179937E-4,-8.3775807E-4,-5.2359875E-4
20210720:08:11:41:333,-3.6651915E-4,-1.2217305E-4,-8.726646E-5
20210720:08:11:41:336,-2.2689281E-4,-9.0757123E-4,3.4906584E-4
20210720:08:11:41:340,-0.002042035,1.5707963E-4,-1.2217305E-4
20210720:08:11:41:345,-4.363323E-4,-8.5521134E-4,2.0943952E-4
20210720:08:11:41:350,-2.2689281E-4,0.0015009831,1.3962634E-4
20210720:08:11:41:352,0.001553343,-0.0013962634,4.0142573E-4
20210720:08:11:41:356,-6.6322513E-4,0.0014137167,-4.363323E-4
20210720:08:11:41:362,7.330383E-4,-0.0017104227,-6.981317E-5
20210720:08:11:41:364,-7.330383E-4,0.0010471975,2.2689281E-4
20210720:08:11:41:369,0.0010821042,-0.0017802358,7.15585E-4
20210720:08:11:41:372,-3.4906585E-5,-4.1887903E-4,8.0285146E-4
20210720:08:11:41:377,0.0017802358,-3.1415926E-4,3.6651915E-4
20210720:08:11:41:400,-0.001134464,5.061455E-4,7.5049157E-4
20210720:08:11:41:401,-2.9670598E-4,-2.2689281E-4,8.0285146E-4
20210720:08:11:41:401,-4.0142573E-4,2.7925268E-4,3.6651915E-4
20210720:08:11:41:401,-3.4906585E-5,-8.901179E-4,1.2217305E-4
20210720:08:11:41:401,-4.886922E-4,9.773844E-4,7.6794485E-4
20210720:08:11:41:402,6.806784E-4,0.001553343,4.886922E-4
20210720:08:11:41:406,-8.726646E-4,0.0021467549,3.1415926E-4
20210720:08:11:41:417,1.7453292E-4,-2.443461E-4,-3.1415926E-4
20210720:08:11:41:417,-3.1415926E-4,-3.6651915E-4,-3.6651915E-4
20210720:08:11:41:418,0.0013439035,-0.0011868239,-6.981317E-4
