TIME,X,Y,Z
20210720:12:53:14:674,6.981317E-4,-3.8397242E-4,-2.7925268E-4
20210720:12:53:14:677,8.901179E-4,-0.001012291,6.981317E-5
20210720:12:53:14:681,2.0943952E-4,-2.2689281E-4,1.3962634E-4
20210720:12:53:14:684,-1.9198621E-4,-2.2689281E-4,-5.9341197E-4
20210720:12:53:14:689,-8.726646E-5,-5.410521E-4,-8.726646E-5
20210720:12:53:14:693,5.235988E-5,-5.9341197E-4,-3.3161257E-4
20210720:12:53:14:699,3.8397242E-4,9.0757123E-4,-2.2689281E-4
20210720:12:53:14:701,-6.1086525E-4,1.7453292E-5,-3.4906585E-5
20210720:12:53:14:705,2.7925268E-4,-3.1415926E-4,1.0471976E-4
20210720:12:53:14:708,2.443461E-4,3.1415926E-4,1.3962634E-4
20210720:12:53:14:713,1.0471976E-4,4.1887903E-4,-2.7925268E-4
20210720:12:53:14:717,4.0142573E-4,4.363323E-4,-2.2689281E-4
20210720:12:53:14:721,5.7595863E-4,0.0017802358,-4.712389E-4
20210720:12:53:14:724,4.1887903E-4,-3.8397242E-4,3.4906585E-5
20210720:12:53:14:729,-8.726646E-4,-0.001012291,1.2217305E-4
20210720:12:53:14:733,3.6651915E-4,-0.0011170107,1.3962634E-4
20210720:12:53:14:738,-2.9670598E-4,-0.001134464,-1.5707963E-4
20210720:12:53:14:741,1.7453292E-5,-0.001134464,-4.712389E-4
20210720:12:53:14:745,6.981317E-5,-3.6651915E-4,3.4906585E-5
20210720:12:53:14:749,6.981317E-5,-1.2217305E-4,5.7595863E-4
20210720:12:53:14:754,4.0142573E-4,-4.0142573E-4,-6.6322513E-4
20210720:12:53:14:757,2.6179937E-4,3.6651915E-4,-0.0015009831
20210720:12:53:14:761,1.0471976E-4,2.443461E-4,-8.2030473E-4
20210720:12:53:14:765,8.726646E-5,-4.5378561E-4,0.0
20210720:12:53:14:770,-2.2689281E-4,2.9670598E-4,-3.1415926E-4
20210720:12:53:14:773,-8.726646E-5,-1.3962634E-4,6.981317E-5
20210720:12:53:14:777,-2.443461E-4,0.0010995574,-2.9670598E-4
20210720:12:53:14:782,-8.726646E-5,0.0015707964,8.2030473E-4
20210720:12:53:14:784,5.235988E-5,7.6794485E-4,3.8397242E-4
20210720:12:53:14:789,-2.2689281E-4,5.235988E-5,5.061455E-4
20210720:12:53:14:793,-8.726646E-5,-5.235988E-5,3.3161257E-4
20210720:12:53:14:797,5.235988E-5,-3.8397242E-4,-2.443461E-4
20210720:12:53:14:800,6.981317E-5,-3.8397242E-4,6.981317E-5
20210720:12:53:14:805,-3.4906584E-4,0.0,1.3962634E-4
20210720:12:53:14:809,0.0,-5.235988E-5,1.3962634E-4
20210720:12:53:14:813,6.981317E-5,0.0011170107,1.3962634E-4
20210720:12:53:14:817,6.981317E-5,6.806784E-4,1.3962634E-4
20210720:12:53:14:821,-9.773844E-4,-6.981317E-4,-1.5707963E-4
20210720:12:53:14:825,-6.6322513E-4,-2.9670598E-4,2.7925268E-4
20210720:12:53:14:829,-1.5707963E-4,-1.0471976E-4,2.9670598E-4
20210720:12:53:14:833,-2.6179937E-4,2.2689281E-4,1.7453292E-4
20210720:12:53:14:839,-5.410521E-4,-6.457718E-4,1.3962634E-4
20210720:12:53:14:841,-1.3962634E-4,4.5378561E-4,1.3962634E-4
20210720:12:53:14:845,1.7453292E-4,2.6179937E-4,1.3962634E-4
20210720:12:53:14:849,9.773844E-4,9.250245E-4,1.3962634E-4
20210720:12:53:14:853,-1.9198621E-4,-8.726646E-5,-1.5707963E-4
20210720:12:53:14:857,3.4906585E-5,3.4906584E-4,-1.7453292E-5
20210720:12:53:14:861,6.981317E-5,2.9670598E-4,-3.1415926E-4
20210720:12:53:14:865,6.981317E-5,-1.9198621E-4,6.981317E-5
20210720:12:53:14:871,6.981317E-5,5.2359875E-4,-1.7453292E-4
20210720:12:53:14:873,5.2359875E-4,-5.9341197E-4,-1.7453292E-5
20210720:12:53:14:877,1.5707963E-4,-2.7925268E-4,-1.9198621E-4
20210720:12:53:14:881,-2.0943952E-4,3.1415926E-4,-1.7453292E-5
20210720:12:53:14:888,-8.3775807E-4,-7.6794485E-4,1.0471976E-4
20210720:12:53:14:890,-1.9198621E-4,-7.5049157E-4,1.3962634E-4
20210720:12:53:14:893,7.853982E-4,1.2217305E-4,-5.9341197E-4
20210720:12:53:14:897,0.0,2.6179937E-4,-8.726646E-5
20210720:12:53:14:900,-3.6651915E-4,-6.981317E-5,1.0471976E-4
20210720:12:53:14:905,-5.5850536E-4,-5.061455E-4,1.3962634E-4
20210720:12:53:14:909,-7.6794485E-4,-5.9341197E-4,5.9341197E-4
20210720:12:53:14:913,-4.886922E-4,-1.5707963E-4,6.6322513E-4
20210720:12:53:14:917,-5.7595863E-4,-0.0018675023,5.410521E-4
20210720:12:53:14:921,-5.2359875E-4,0.0013264503,7.853982E-4
20210720:12:53:14:925,-0.0012740904,0.0012915436,2.443461E-4
20210720:12:53:14:929,-1.3962634E-4,0.0014660766,-1.3962634E-4
20210720:12:53:14:933,-5.2359875E-4,8.726646E-4,-1.7453292E-5
20210720:12:53:14:937,4.1887903E-4,6.981317E-5,-6.283185E-4
20210720:12:53:14:942,2.6179937E-4,1.2217305E-4,-1.0471976E-4
20210720:12:53:14:946,1.0471976E-4,6.457718E-4,-1.9198621E-4
20210720:12:53:14:949,0.0010995574,-0.0021118484,-3.4906585E-5
20210720:12:53:14:953,6.981317E-4,-8.726646E-5,4.363323E-4
20210720:12:53:14:957,-0.001012291,4.1887903E-4,-2.9670598E-4
20210720:12:53:14:960,-8.726646E-5,-5.061455E-4,-4.886922E-4
20210720:12:53:14:964,2.2689281E-4,7.330383E-4,-6.981317E-5
20210720:12:53:14:969,-3.3161257E-4,0.0016406095,1.0471976E-4
20210720:12:53:14:973,0.0022340214,-0.0012391837,1.7453292E-5
20210720:12:53:14:976,1.2217305E-4,-0.0010297443,2.443461E-4
20210720:12:53:14:980,-0.0012391837,0.0012217305,1.5707963E-4
20210720:12:53:14:986,0.0016406095,-6.283185E-4,4.5378561E-4
20210720:12:53:14:989,-4.0142573E-4,-1.5707963E-4,-1.0471976E-4
20210720:12:53:14:993,-0.0022165682,6.6322513E-4,1.0471976E-4
20210720:12:53:14:996,-1.0471976E-4,-6.981317E-5,1.3962634E-4
20210720:12:53:15:003,5.235988E-5,1.7453292E-4,1.3962634E-4
20210720:12:53:15:005,-0.0017453292,0.001850049,1.3962634E-4
20210720:12:53:15:009,0.0014137167,-0.0017627826,1.3962634E-4
20210720:12:53:15:013,2.443461E-4,0.0012042772,-5.9341197E-4
20210720:12:53:15:017,3.6651915E-4,-4.886922E-4,-8.726646E-5
20210720:12:53:15:022,1.2217305E-4,-8.3775807E-4,1.0471976E-4
20210720:12:53:15:025,7.15585E-4,-3.3161257E-4,1.3962634E-4
20210720:12:53:15:029,1.2217305E-4,2.443461E-4,-2.7925268E-4
20210720:12:53:15:033,-0.0010995574,0.0012391837,6.981317E-5
20210720:12:53:15:037,-1.5707963E-4,4.363323E-4,-6.1086525E-4
20210720:12:53:15:041,5.9341197E-4,-5.9341197E-4,-8.726646E-5
20210720:12:53:15:045,2.9670598E-4,0.0017976891,1.0471976E-4
20210720:12:53:15:049,9.948377E-4,-3.3161257E-4,5.7595863E-4
20210720:12:53:15:054,0.0013089969,-9.250245E-4,-8.726646E-5
20210720:12:53:15:058,8.726646E-5,2.7925268E-4,-4.5378561E-4
20210720:12:53:15:061,0.0016580628,-0.002094395,8.0285146E-4
20210720:12:53:15:066,-0.0011693706,0.0014137167,8.2030473E-4
20210720:12:53:15:071,-0.0011170107,-1.7453292E-5,-3.4906585E-5
20210720:12:53:15:073,1.2217305E-4,-0.001012291,-3.1415926E-4
20210720:12:53:15:077,4.712389E-4,-6.1086525E-4,-4.886922E-4
20210720:12:53:15:081,-9.0757123E-4,-6.1086525E-4,4.886922E-4
20210720:12:53:15:086,-7.6794485E-4,-4.712389E-4,1.9198621E-4
20210720:12:53:15:089,2.443461E-4,-8.901179E-4,-7.15585E-4
20210720:12:53:15:093,1.0471976E-4,-7.853982E-4,7.5049157E-4
20210720:12:53:15:097,8.726646E-5,3.6651915E-4,3.6651915E-4
20210720:12:53:15:102,-3.4906584E-4,-2.443461E-4,5.061455E-4
20210720:12:53:15:105,0.0,-2.7925268E-4,6.457718E-4
20210720:12:53:15:109,-8.0285146E-4,1.9198621E-4,3.4906584E-4
20210720:12:53:15:113,2.443461E-4,2.7925268E-4,-5.5850536E-4
20210720:12:53:15:117,2.2689281E-4,-1.9198621E-4,-8.726646E-5
20210720:12:53:15:121,4.1887903E-4,-9.773844E-4,1.0471976E-4
20210720:12:53:15:125,-1.5707963E-4,-6.6322513E-4,-4.712389E-4
20210720:12:53:15:129,3.4906584E-4,1.2217305E-4,-6.457718E-4
20210720:12:53:15:133,6.981317E-4,-1.5707963E-4,1.7453292E-5
20210720:12:53:15:137,1.7453292E-4,-4.0142573E-4,-2.9670598E-4
20210720:12:53:15:141,5.410521E-4,2.9670598E-4,6.981317E-5
20210720:12:53:15:145,-1.3962634E-4,-4.5378561E-4,1.3962634E-4
20210720:12:53:15:149,3.4906584E-4,3.4906585E-5,-2.7925268E-4
20210720:12:53:15:153,-1.7453292E-4,1.9198621E-4,6.981317E-5
20210720:12:53:15:157,-5.2359875E-4,-3.3161257E-4,-1.7453292E-4
20210720:12:53:15:161,0.0,1.9198621E-4,-1.7453292E-5
20210720:12:53:15:165,5.235988E-5,5.9341197E-4,1.2217305E-4
20210720:12:53:15:169,-0.0011693706,-4.5378561E-4,1.3962634E-4
20210720:12:53:15:173,-9.424778E-4,3.4906585E-5,1.3962634E-4
20210720:12:53:15:177,0.0011693706,0.001134464,1.3962634E-4
20210720:12:53:15:181,0.0010821042,6.806784E-4,-2.7925268E-4
20210720:12:53:15:186,-4.886922E-4,1.7453292E-4,6.981317E-5
20210720:12:53:15:188,-1.3962634E-4,7.15585E-4,1.3962634E-4
20210720:12:53:15:193,-3.8397242E-4,9.424778E-4,1.3962634E-4
20210720:12:53:15:197,-9.250245E-4,3.3161257E-4,1.3962634E-4
20210720:12:53:15:201,-0.0010995574,-5.7595863E-4,1.7453292E-5
20210720:12:53:15:205,0.0024609142,4.5378561E-4,-4.886922E-4
20210720:12:53:15:209,0.009093165,0.00418879,-0.0014660766
20210720:12:53:15:213,0.0023038345,0.0026005406,-3.1415926E-4
20210720:12:53:15:217,1.2217305E-4,-1.9198621E-4,3.3161257E-4
20210720:12:53:15:221,2.0943952E-4,-5.410521E-4,-1.2217305E-4
20210720:12:53:15:224,1.0471976E-4,0.0013613568,-4.5378561E-4
20210720:12:53:15:228,-2.0943952E-4,-3.3161257E-4,3.4906585E-5
20210720:12:53:15:232,0.0012217305,-6.806784E-4,-0.0013788101
20210720:12:53:15:237,-3.4906585E-5,-2.9670598E-4,-3.4906584E-4
20210720:12:53:15:241,-5.061455E-4,5.7595863E-4,5.061455E-4
20210720:12:53:15:244,0.0,2.0943952E-4,-5.410521E-4
20210720:12:53:15:249,6.981317E-5,2.2689281E-4,-8.726646E-5
20210720:12:53:15:254,6.981317E-5,2.7925268E-4,1.0471976E-4
20210720:12:53:15:257,-7.853982E-4,-7.6794485E-4,1.3962634E-4
20210720:12:53:15:261,-5.235988E-5,-7.5049157E-4,1.3962634E-4
20210720:12:53:15:265,4.886922E-4,-3.1415926E-4,1.3962634E-4
20210720:12:53:15:269,1.3962634E-4,-4.1887903E-4,-2.7925268E-4
20210720:12:53:15:273,4.0142573E-4,-1.2217305E-4,6.981317E-5
