TIME,X,Y,Z
20210720:13:04:24:875,7.5049157E-4,-6.283185E-4,-3.6651915E-4
20210720:13:04:24:875,3.1415926E-4,-3.3161257E-4,2.9670598E-4
20210720:13:04:24:877,2.443461E-4,5.7595863E-4,5.410521E-4
20210720:13:04:24:881,-5.061455E-4,4.1887903E-4,1.3962634E-4
20210720:13:04:24:885,-4.5378561E-4,-2.2689281E-4,-2.2689281E-4
20210720:13:04:24:889,1.2217305E-4,-7.15585E-4,3.3161257E-4
20210720:13:04:24:894,2.0943952E-4,-9.773844E-4,-1.9198621E-4
20210720:13:04:24:897,-1.9198621E-4,-7.15585E-4,3.3161257E-4
20210720:13:04:24:901,-1.3962634E-4,-0.0011170107,2.2689281E-4
20210720:13:04:24:905,-0.0012740904,-8.5521134E-4,4.0142573E-4
20210720:13:04:24:909,-7.6794485E-4,8.0285146E-4,-1.7453292E-4
20210720:13:04:24:913,-5.235988E-5,0.0017976891,3.3161257E-4
20210720:13:04:24:917,0.0010646508,0.0015009831,5.410521E-4
20210720:13:04:24:922,-5.235988E-5,8.3775807E-4,9.0757123E-4
20210720:13:04:24:928,0.0010646508,1.3962634E-4,-2.7925268E-4
20210720:13:04:24:929,-5.061455E-4,4.0142573E-4,-5.5850536E-4
20210720:13:04:24:933,5.5850536E-4,-8.726646E-5,-1.5707963E-4
20210720:13:04:24:938,-1.7453292E-5,1.7453292E-4,4.712389E-4
20210720:13:04:24:941,-8.0285146E-4,3.4906584E-4,1.2217305E-4
20210720:13:04:24:945,1.9198621E-4,-8.0285146E-4,-9.948377E-4
20210720:13:04:24:949,-0.0010821042,-5.235988E-5,6.981317E-5
20210720:13:04:24:953,-1.0471976E-4,7.5049157E-4,5.061455E-4
20210720:13:04:24:958,-1.2217305E-4,8.901179E-4,5.7595863E-4
20210720:13:04:24:962,-3.8397242E-4,-5.9341197E-4,2.7925268E-4
20210720:13:04:24:965,-1.7453292E-4,4.1887903E-4,-6.457718E-4
20210720:13:04:24:969,-8.3775807E-4,6.981317E-5,-6.1086525E-4
20210720:13:04:24:973,6.806784E-4,3.3161257E-4,2.6179937E-4
20210720:13:04:24:977,5.5850536E-4,-5.235988E-5,-2.0943952E-4
20210720:13:04:24:981,4.1887903E-4,3.1415926E-4,-4.1887903E-4
20210720:13:04:24:985,-6.1086525E-4,-3.6651915E-4,2.9670598E-4
20210720:13:04:24:989,-9.0757123E-4,1.3962634E-4,2.2689281E-4
20210720:13:04:24:993,3.4906585E-5,-5.2359875E-4,-1.7453292E-5
20210720:13:04:24:996,-1.0471976E-4,1.0471976E-4,4.886922E-4
20210720:13:04:25:000,-3.8397242E-4,0.0014137167,5.7595863E-4
20210720:13:04:25:006,1.2217305E-4,3.6651915E-4,-1.7453292E-5
20210720:13:04:25:009,-2.0943952E-4,-6.6322513E-4,-6.981317E-5
20210720:13:04:25:013,1.5707963E-4,-3.4906584E-4,-0.0012740904
20210720:13:04:25:017,-5.2359875E-4,7.15585E-4,1.5707963E-4
20210720:13:04:25:022,-3.1415926E-4,-1.0471976E-4,-3.4906584E-4
20210720:13:04:25:025,1.7453292E-5,2.9670598E-4,1.2217305E-4
20210720:13:04:25:030,-2.2689281E-4,-5.235988E-5,3.8397242E-4
20210720:13:04:25:033,-1.3962634E-4,0.0012042772,2.443461E-4
20210720:13:04:25:037,0.0018151425,0.001850049,-1.7453292E-5
20210720:13:04:25:041,4.886922E-4,0.0010821042,4.886922E-4
20210720:13:04:25:045,2.7925268E-4,-2.443461E-4,-1.7453292E-4
20210720:13:04:25:049,2.443461E-4,-2.7925268E-4,-8.726646E-5
20210720:13:04:25:053,0.0016929694,8.726646E-5,4.712389E-4
20210720:13:04:25:057,3.4906585E-5,-6.6322513E-4,5.7595863E-4
20210720:13:04:25:061,6.981317E-5,9.773844E-4,1.3962634E-4
20210720:13:04:25:065,2.0943952E-4,-2.6179937E-4,-2.2689281E-4
20210720:13:04:25:070,-6.981317E-5,-2.7925268E-4,3.3161257E-4
20210720:13:04:25:073,-2.443461E-4,2.7925268E-4,5.410521E-4
20210720:13:04:25:077,-0.0011693706,8.2030473E-4,-2.7925268E-4
20210720:13:04:25:081,-1.0471976E-4,0.0010297443,4.363323E-4
20210720:13:04:25:085,-2.6179937E-4,4.886922E-4,5.5850536E-4
20210720:13:04:25:089,2.7925268E-4,8.5521134E-4,-1.7453292E-5
20210720:13:04:25:093,1.0471976E-4,-2.7925268E-4,2.2689281E-4
20210720:13:04:25:096,2.0943952E-4,-7.15585E-4,2.0943952E-4
20210720:13:04:25:101,2.2689281E-4,-2.2689281E-4,-6.6322513E-4
20210720:13:04:25:105,8.726646E-4,2.2689281E-4,-4.886922E-4
20210720:13:04:25:109,2.0943952E-4,0.0,1.5707963E-4
20210720:13:04:25:113,-3.3161257E-4,9.5993106E-4,-4.1887903E-4
20210720:13:04:25:117,-0.0010995574,0.0021816615,4.886922E-4
20210720:13:04:25:122,-9.250245E-4,1.7453292E-4,-7.330383E-4
20210720:13:04:25:126,-3.3161257E-4,1.0471976E-4,-2.443461E-4
20210720:13:04:25:129,0.0013962634,0.0014835298,-1.0471976E-4
20210720:13:04:25:133,-0.0011868239,4.886922E-4,3.4906584E-4
20210720:13:04:25:138,0.001256637,-0.0010297443,-0.0010821042
20210720:13:04:25:141,0.0010297443,0.0021293017,6.283185E-4
20210720:13:04:25:145,-0.0015184365,0.0017453292,5.9341197E-4
20210720:13:04:25:149,7.6794485E-4,-3.1415926E-4,5.9341197E-4
20210720:13:04:25:155,1.9198621E-4,9.0757123E-4,1.3962634E-4
20210720:13:04:25:157,-5.2359875E-4,8.5521134E-4,3.3161257E-4
20210720:13:04:25:161,-5.061455E-4,4.0142573E-4,-5.7595863E-4
20210720:13:04:25:165,4.1887903E-4,-5.9341197E-4,-3.4906585E-5
20210720:13:04:25:170,6.457718E-4,0.0,6.1086525E-4
20210720:13:04:25:174,-1.9198621E-4,0.001134464,1.7453292E-5
20210720:13:04:25:177,0.0019373155,-0.0018849556,5.235988E-5
20210720:13:04:25:180,0.001972222,4.0142573E-4,-1.0471976E-4
20210720:13:04:25:184,5.2359875E-4,0.0010646508,-8.726646E-5
20210720:13:04:25:189,7.330383E-4,-0.0011868239,-6.981317E-5
20210720:13:04:25:193,1.9198621E-4,-3.6651915E-4,-7.15585E-4
20210720:13:04:25:197,-2.0943952E-4,0.0010297443,-5.235988E-5
20210720:13:04:25:201,-2.6179937E-4,0.0015009831,3.4906584E-4
20210720:13:04:25:206,7.15585E-4,-8.5521134E-4,-3.1415926E-4
20210720:13:04:25:209,0.0022165682,0.001134464,-1.7453292E-4
20210720:13:04:25:213,-0.0010646508,0.002391101,2.0943952E-4
20210720:13:04:25:216,2.0943952E-4,3.4906585E-5,-7.853982E-4
20210720:13:04:25:221,1.0471976E-4,0.0012217305,-8.2030473E-4
20210720:13:04:25:225,2.6179937E-4,4.0142573E-4,-6.981317E-5
20210720:13:04:25:229,-6.981317E-4,0.002094395,3.4906585E-5
20210720:13:04:25:235,0.0021118484,-7.6794485E-4,-9.424778E-4
20210720:13:04:25:238,-7.15585E-4,0.0016755161,1.3962634E-4
20210720:13:04:25:241,-6.6322513E-4,0.0015358897,2.6179937E-4
20210720:13:04:25:245,8.726646E-5,0.0014660766,8.726646E-5
20210720:13:04:25:249,2.6179937E-4,0.0015358897,1.9198621E-4
20210720:13:04:25:254,0.002391101,-0.0032637657,-3.4906584E-4
20210720:13:04:25:257,0.0019373155,-5.410521E-4,2.9670598E-4
20210720:13:04:25:261,0.0026703537,-2.6179937E-4,-5.061455E-4
20210720:13:04:25:265,0.0028448866,-0.0032986724,-1.5707963E-4
20210720:13:04:25:270,6.1086525E-4,2.6179937E-4,1.7453292E-5
20210720:13:04:25:274,-8.2030473E-4,1.0471976E-4,-9.424778E-4
20210720:13:04:25:277,-0.0013962634,-9.0757123E-4,-0.0016057029
20210720:13:04:25:281,-7.15585E-4,9.948377E-4,-1.7453292E-5
20210720:13:04:25:287,-0.0011868239,0.0021991148,1.7453292E-4
20210720:13:04:25:289,1.2217305E-4,0.001256637,-3.4906585E-5
20210720:13:04:25:294,3.4906584E-4,4.0142573E-4,-2.6179937E-4
20210720:13:04:25:297,2.443461E-4,8.3775807E-4,3.1415926E-4
20210720:13:04:25:301,-6.981317E-5,1.7453292E-5,-1.9198621E-4
20210720:13:04:25:305,5.235988E-5,-2.7925268E-4,-2.7925268E-4
20210720:13:04:25:309,-5.410521E-4,-5.9341197E-4,-9.948377E-4
20210720:13:04:25:313,-3.3161257E-4,-3.3161257E-4,1.9198621E-4
20210720:13:04:25:317,-0.0015009831,-2.9670598E-4,5.2359875E-4
20210720:13:04:25:322,-6.1086525E-4,5.9341197E-4,5.7595863E-4
20210720:13:04:25:325,-1.7453292E-5,6.806784E-4,-1.5707963E-4
20210720:13:04:25:329,1.9198621E-4,3.1415926E-4,1.7453292E-5
20210720:13:04:25:333,5.410521E-4,3.8397242E-4,3.6651915E-4
20210720:13:04:25:337,4.1887903E-4,-6.6322513E-4,1.0471976E-4
20210720:13:04:25:341,2.6179937E-4,0.0011519173,-2.2689281E-4
20210720:13:04:25:345,-6.283185E-4,1.7453292E-5,3.3161257E-4
20210720:13:04:25:349,-3.3161257E-4,-2.2689281E-4,5.410521E-4
20210720:13:04:25:354,1.3962634E-4,1.5707963E-4,-1.5707963E-4
20210720:13:04:25:357,2.0943952E-4,-2.6179937E-4,3.3161257E-4
20210720:13:04:25:361,9.948377E-4,-2.7925268E-4,-1.9198621E-4
