TIME,X,Y,Z
20210720:05:24:14:896,-9.5993106E-4,-0.0010646508,-4.0142573E-4
20210720:05:24:14:899,-4.1887903E-4,-3.1415926E-4,-1.0471976E-4
20210720:05:24:14:907,3.6651915E-4,9.424778E-4,5.235988E-5
20210720:05:24:14:907,5.235988E-5,3.8397242E-4,-2.0943952E-4
20210720:05:24:14:918,3.1415926E-4,4.886922E-4,-4.0142573E-4
20210720:05:24:14:918,-0.0028448866,-0.001256637,1.9198621E-4
20210720:05:24:14:919,-5.5850536E-4,0.0012042772,-1.9198621E-4
20210720:05:24:14:920,0.0013613568,2.443461E-4,3.4906585E-5
20210720:05:24:14:935,0.0011519173,1.7453292E-5,-2.2689281E-4
20210720:05:24:14:936,0.0013264503,4.1887903E-4,-6.981317E-5
20210720:05:24:14:936,6.457718E-4,7.5049157E-4,5.235988E-5
20210720:05:24:14:936,5.410521E-4,2.2689281E-4,8.726646E-5
20210720:05:24:14:945,-6.6322513E-4,1.3962634E-4,8.726646E-5
20210720:05:24:14:948,1.9198621E-4,5.7595863E-4,-6.6322513E-4
20210720:05:24:14:949,4.712389E-4,-5.410521E-4,-4.712389E-4
20210720:05:24:14:952,-2.2689281E-4,-5.410521E-4,-0.0011868239
20210720:05:24:14:956,-4.886922E-4,-2.9670598E-4,-3.6651915E-4
20210720:05:24:14:960,-0.005602507,-0.0029146997,0.0
20210720:05:24:14:965,-0.0019373155,-9.424778E-4,6.981317E-5
20210720:05:24:14:968,-8.901179E-4,-1.7453292E-4,-5.2359875E-4
20210720:05:24:14:972,-4.5378561E-4,6.981317E-5,-2.6179937E-4
20210720:05:24:14:976,-0.0012217305,1.2217305E-4,-2.7925268E-4
20210720:05:24:14:981,-5.2359875E-4,5.5850536E-4,-8.726646E-5
20210720:05:24:14:986,2.0943952E-4,-2.2689281E-4,5.235988E-5
20210720:05:24:14:988,1.5707963E-4,5.235988E-5,5.2359875E-4
20210720:05:24:14:992,3.3161257E-4,1.0471976E-4,-7.15585E-4
20210720:05:24:14:998,4.886922E-4,-1.7453292E-4,-3.4906584E-4
20210720:05:24:15:000,6.981317E-5,-3.4906585E-5,-5.410521E-4
20210720:05:24:15:004,-2.9670598E-4,8.726646E-5,0.0
20210720:05:24:15:008,2.443461E-4,1.2217305E-4,6.981317E-5
20210720:05:24:15:012,7.853982E-4,1.2217305E-4,4.0142573E-4
20210720:05:24:15:016,5.235988E-5,2.443461E-4,2.6179937E-4
20210720:05:24:15:020,-9.948377E-4,1.7453292E-5,1.2217305E-4
20210720:05:24:15:024,2.6179937E-4,1.0471976E-4,5.410521E-4
20210720:05:24:15:028,-2.6179937E-4,-1.7453292E-4,1.5707963E-4
20210720:05:24:15:032,1.2217305E-4,-3.4906585E-5,-3.3161257E-4
20210720:05:24:15:037,4.5378561E-4,-5.2359875E-4,1.7453292E-5
20210720:05:24:15:041,5.061455E-4,-0.0011170107,-2.2689281E-4
20210720:05:24:15:045,-3.4906584E-4,8.0285146E-4,-5.2359875E-4
20210720:05:24:15:050,-3.6651915E-4,5.5850536E-4,0.0
20210720:05:24:15:053,-8.2030473E-4,3.1415926E-4,-2.2689281E-4
20210720:05:24:15:056,-0.0010297443,1.5707963E-4,-8.726646E-5
20210720:05:24:15:060,-6.1086525E-4,1.2217305E-4,5.235988E-5
20210720:05:24:15:065,-8.0285146E-4,1.2217305E-4,8.726646E-5
20210720:05:24:15:069,7.330383E-4,4.363323E-4,-6.6322513E-4
20210720:05:24:15:073,5.5850536E-4,2.9670598E-4,1.3962634E-4
20210720:05:24:15:077,2.0943952E-4,4.712389E-4,5.410521E-4
20210720:05:24:15:082,3.3161257E-4,3.1415926E-4,2.9670598E-4
20210720:05:24:15:084,4.886922E-4,1.5707963E-4,1.2217305E-4
20210720:05:24:15:089,5.061455E-4,1.2217305E-4,8.726646E-5
20210720:05:24:15:092,-2.2689281E-4,-4.886922E-4,8.726646E-5
20210720:05:24:15:097,-4.712389E-4,6.981317E-5,8.726646E-5
20210720:05:24:15:100,-2.0943952E-4,5.5850536E-4,8.726646E-5
20210720:05:24:15:104,4.0142573E-4,3.1415926E-4,8.726646E-5
