TIME,X,Y,Z
20210720:05:26:02:033,0.074220255,0.20912872,9.74011
20210720:05:26:02:036,0.07764875,0.19079871,9.744726
20210720:05:26:02:040,0.08768524,0.19965728,9.755663
20210720:05:26:02:044,0.090596594,0.19561586,9.750397
20210720:05:26:02:048,0.087886356,0.19801006,9.754581
20210720:05:26:02:052,0.060247693,0.19417934,9.738952
20210720:05:26:02:056,0.061502255,0.19508913,9.7417
20210720:05:26:02:060,0.06244078,0.19895816,9.762358
20210720:05:26:02:064,0.08060799,0.20131406,9.758594
20210720:05:26:02:069,0.055373095,0.20697396,9.756679
20210720:05:26:02:073,0.08285853,0.19140205,9.748078
20210720:05:26:02:076,0.08531977,0.17797537,9.745225
20210720:05:26:02:080,0.08224561,0.1807335,9.7456455
20210720:05:26:02:084,0.06947973,0.18897912,9.751163
20210720:05:26:02:088,0.06867529,0.1984027,9.750711
20210720:05:26:02:092,0.07291781,0.18308939,9.739096
20210720:05:26:02:096,0.07623138,0.18781076,9.7442665
20210720:05:26:02:100,0.07231447,0.17779341,9.754505
20210720:05:26:02:105,0.078386165,0.18924728,9.758966
20210720:05:26:02:108,0.08034941,0.19938911,9.7661495
20210720:05:26:02:112,0.07350199,0.18986976,9.763688
20210720:05:26:02:116,0.08461109,0.19048268,9.753268
20210720:05:26:02:120,0.08048348,0.18669027,9.763287
20210720:05:26:02:125,0.08393114,0.19765572,9.753997
20210720:05:26:02:128,0.08161355,0.20361249,9.755672
20210720:05:26:02:132,0.08048348,0.19755037,9.744583
20210720:05:26:02:136,0.08408437,0.18545486,9.740168
20210720:05:26:02:141,0.07656658,0.18706377,9.763775
20210720:05:26:02:145,0.0775434,0.18985061,9.758804
20210720:05:26:02:148,0.08253292,0.19485928,9.738224
20210720:05:26:02:152,0.075292856,0.19111477,9.752063
20210720:05:26:02:156,0.08991664,0.1963054,9.74442
20210720:05:26:02:160,0.08057925,0.20155348,9.743147
20210720:05:26:02:164,0.06476794,0.18476534,9.756372
20210720:05:26:02:168,0.059290014,0.18858649,9.764483
20210720:05:26:02:173,0.074651204,0.2092245,9.760289
20210720:05:26:02:177,0.07855855,0.19080831,9.750548
20210720:05:26:02:181,0.08619126,0.19871874,9.756257
20210720:05:26:02:184,0.07492894,0.19390161,9.764091
20210720:05:26:02:188,0.08070375,0.20181204,9.764962
20210720:05:26:02:192,0.09798989,0.19827822,9.763439
20210720:05:26:02:196,0.08305007,0.1892377,9.751871
20210720:05:26:02:201,0.08689036,0.19393991,9.7467375
20210720:05:26:02:206,0.079267226,0.19297266,9.764866
20210720:05:26:02:208,0.07129932,0.19369091,9.759303
20210720:05:26:02:212,0.058313176,0.19369091,9.755098
20210720:05:26:02:216,0.077409334,0.19667888,9.759762
20210720:05:26:02:221,0.07521624,0.18978359,9.751267
20210720:05:26:02:224,0.081450745,0.1933653,9.7559595
20210720:05:26:02:228,0.0766336,0.17769764,9.760375
20210720:05:26:02:232,0.078884155,0.1922161,9.752178
20210720:05:26:02:236,0.09145851,0.19662142,9.738626
20210720:05:26:02:241,0.09119993,0.18294574,9.753509
20210720:05:26:02:244,0.09066363,0.18219875,9.753509
20210720:05:26:02:248,0.0850995,0.17393395,9.762989
20210720:05:26:02:252,0.07737102,0.18076222,9.76161
20210720:05:26:02:256,0.07328172,0.18924728,9.749917
20210720:05:26:02:261,0.08184339,0.18415242,9.755807
20210720:05:26:02:265,0.08566453,0.18437268,9.756334
20210720:05:26:02:268,0.09491573,0.18576132,9.771982
20210720:05:26:02:274,0.08738836,0.19577865,9.761668
20210720:05:26:02:286,0.07309019,0.18648916,9.747724
20210720:05:26:02:286,0.06669289,0.20123744,9.753949
20210720:05:26:02:287,0.07719864,0.20387106,9.759954
20210720:05:26:02:289,0.07470867,0.18067604,9.754016
20210720:05:26:02:293,0.08061756,0.17832014,9.763832
20210720:05:26:02:307,0.062756814,0.19538602,9.763276
20210720:05:26:02:308,0.062249243,0.19623834,9.748414
20210720:05:26:02:308,0.064183764,0.19109559,9.75891
20210720:05:26:02:308,0.07697837,0.2097608,9.75439
20210720:05:26:02:312,0.07200801,0.19632454,9.747705
20210720:05:26:02:335,0.09700348,0.1976653,9.7479725
20210720:05:26:02:335,0.06516059,0.19389203,9.766763
20210720:05:26:02:335,0.08420886,0.20253989,9.682247
20210720:05:26:02:336,0.09431239,0.20837216,9.719941
20210720:05:26:02:336,0.08083783,0.20548955,9.840676
20210720:05:26:02:336,0.04729985,0.17724754,9.778064
20210720:05:26:02:342,0.07909485,0.18213171,9.725487
20210720:05:26:02:345,0.09646718,0.1925417,9.67496
20210720:05:26:02:348,0.08855673,0.20119913,9.7511425
20210720:05:26:02:352,0.08355764,0.18329051,9.868487
20210720:05:26:02:356,0.06270893,0.18993682,9.8111515
20210720:05:26:02:360,0.07404786,0.18364485,9.731031
20210720:05:26:02:364,0.097099245,0.19377711,9.649237
20210720:05:26:02:368,0.09591172,0.20303789,9.727096
20210720:05:26:02:372,0.077217795,0.20858285,9.904286
20210720:05:26:02:376,0.056129664,0.1726794,9.732095
20210720:05:26:02:380,0.07201759,0.18299362,9.682496
20210720:05:26:02:384,0.10257718,0.19911139,9.767615
20210720:05:26:02:389,0.06337931,0.21158996,9.788215
20210720:05:26:02:392,0.061808713,0.19248424,9.75393
20210720:05:26:02:396,0.09537542,0.20890847,9.744927
20210720:05:26:02:400,0.08110598,0.1936526,9.725717
20210720:05:26:02:406,0.067554794,0.17386693,9.705777
20210720:05:26:02:408,0.06899132,0.18240944,9.741901
20210720:05:26:02:412,0.09434113,0.19587444,9.739411
20210720:05:26:02:416,0.077591285,0.19454326,9.740685
20210720:05:26:02:421,0.061080877,0.18690096,9.83879
20210720:05:26:02:424,0.072640084,0.19374838,9.722489
20210720:05:26:02:429,0.11137827,0.212653,9.791968
20210720:05:26:02:433,0.08001422,0.20577684,9.759168
20210720:05:26:02:437,0.06883809,0.1925034,9.754466
20210720:05:26:02:440,0.08694783,0.1789139,9.646507
20210720:05:26:02:444,0.07946835,0.17814776,9.724031
20210720:05:26:02:448,0.07553227,0.19056888,9.779902
20210720:05:26:02:452,0.10418608,0.20163967,9.818755
20210720:05:26:02:456,0.10345824,0.1944379,9.73537
20210720:05:26:02:460,0.061444793,0.1756578,9.709704
20210720:05:26:02:464,0.052959744,0.18418115,9.699093
20210720:05:26:02:468,0.0898496,0.19164148,9.7415285
20210720:05:26:02:472,0.074890636,0.20363164,9.878132
20210720:05:26:02:477,0.053745043,0.20769222,9.786864
20210720:05:26:02:480,0.08281065,0.20875524,9.730256
20210720:05:26:02:484,0.0965821,0.1967555,9.69396
20210720:05:26:02:489,0.05788222,0.17663462,9.7874775
20210720:05:26:02:492,0.07956411,0.18680519,9.770489
20210720:05:26:02:496,0.109098986,0.21339041,9.757024
20210720:05:26:02:500,0.061942786,0.1974929,9.75484
20210720:05:26:02:506,0.06498821,0.18183482,9.767921
20210720:05:26:02:508,0.114519455,0.20994276,9.729795
20210720:05:26:02:512,0.09121908,0.22456655,9.7833395
20210720:05:26:02:516,0.05755661,0.19484971,9.746546
20210720:05:26:02:521,0.10447339,0.20316239,9.696728
20210720:05:26:02:524,0.081508204,0.19863255,9.754466
20210720:05:26:02:528,0.06794744,0.1882034,9.758143
