TIME,X,Y,Z
20210720:13:41:38:667,0.058159947,0.19504124,9.743654
20210720:13:41:38:669,0.06996815,0.20590135,9.735159
20210720:13:41:38:673,0.074823596,0.19116265,9.74331
20210720:13:41:38:677,0.07974607,0.19800048,9.746297
20210720:13:41:38:680,0.058437675,0.19874747,9.7479925
20210720:13:41:38:685,0.05125507,0.19197667,9.73061
20210720:13:41:38:688,0.06308243,0.20895635,9.737515
20210720:13:41:38:692,0.067870826,0.2134287,9.741605
20210720:13:41:38:696,0.07204632,0.2140608,9.737371
20210720:13:41:38:701,0.05731719,0.21473116,9.731109
20210720:13:41:38:706,0.06889555,0.20719421,9.73922
20210720:13:41:38:709,0.06473921,0.21891622,9.733292
20210720:13:41:38:712,0.062182207,0.21708705,9.74171
20210720:13:41:38:718,0.070303336,0.20983742,9.742946
20210720:13:41:38:721,0.07063853,0.21951956,9.739747
20210720:13:41:38:724,0.06931692,0.22725762,9.742505
20210720:13:41:38:729,0.05983589,0.22126254,9.751047
20210720:13:41:38:734,0.05787264,0.1970811,9.7573
20210720:13:41:38:736,0.06249824,0.21004811,9.750032
20210720:13:41:38:740,0.071816474,0.20391895,9.745444
20210720:13:41:38:744,0.06489244,0.19116265,9.747676
20210720:13:41:38:750,0.06259401,0.193327,9.7416525
20210720:13:41:38:752,0.06612785,0.19506998,9.740158
20210720:13:41:38:756,0.08217858,0.18538783,9.73245
20210720:13:41:38:760,0.074651204,0.18913235,9.738971
20210720:13:41:38:764,0.060841452,0.2056715,9.738952
20210720:13:41:38:769,0.06843586,0.2030666,9.722709
20210720:13:41:38:772,0.050460193,0.21431936,9.738894
20210720:13:41:38:776,0.07363607,0.20491493,9.722709
20210720:13:41:38:780,0.0750247,0.21018218,9.745637
20210720:13:41:38:786,0.069259465,0.21198262,9.743156
20210720:13:41:38:789,0.064183764,0.20602585,9.740484
20210720:13:41:38:792,0.057039462,0.20959799,9.741164
20210720:13:41:38:797,0.06709511,0.2150089,9.737103
20210720:13:41:38:802,0.07470867,0.22188504,9.737189
20210720:13:41:38:805,0.06591716,0.22173181,9.750894
20210720:13:41:38:827,0.07146213,0.21535365,9.73877
20210720:13:41:38:829,0.063111156,0.21532492,9.726368
20210720:13:41:38:829,0.07195055,0.21204008,9.743567
20210720:13:41:38:830,0.06460514,0.21028753,9.741632
20210720:13:41:38:830,0.059606045,0.20227174,9.755222
20210720:13:41:38:831,0.07157706,0.19465818,9.75278
20210720:13:41:38:835,0.063111156,0.20146729,9.747044
20210720:13:41:38:836,0.06302497,0.19791429,9.74533
20210720:13:41:38:846,0.06231628,0.20669623,9.737755
20210720:13:41:38:847,0.080157876,0.1853974,9.735581
20210720:13:41:38:849,0.06675992,0.19405484,9.728436
20210720:13:41:38:853,0.063111156,0.19224483,9.736299
20210720:13:41:38:856,0.08023449,0.18518671,9.742044
20210720:13:41:38:878,0.070657685,0.20933941,9.73652
20210720:13:41:38:879,0.07584831,0.20098844,9.743222
20210720:13:41:38:879,0.066999346,0.20321983,9.748567
20210720:13:41:38:880,0.076049425,0.19544347,9.742284
20210720:13:41:38:881,0.086085916,0.19300139,9.73128
20210720:13:41:38:881,0.05917509,0.20489578,9.742581
20210720:13:41:38:885,0.061684214,0.20129491,9.746048
20210720:13:41:38:888,0.06611827,0.21603361,9.749323
20210720:13:41:38:897,0.079487495,0.21100578,9.7398615
20210720:13:41:38:897,0.082868114,0.21247104,9.748893
20210720:13:41:38:901,0.07516836,0.1984506,9.757349
20210720:13:41:38:904,0.06972873,0.19611384,9.742361
