TIME,X,Y,Z
20210720:06:25:38:217,3.3161257E-4,-1.0471976E-4,3.4906585E-5
20210720:06:25:38:222,-2.7925268E-4,-7.853982E-4,5.235988E-5
20210720:06:25:38:225,-0.0026005406,-0.0012042772,7.5049157E-4
20210720:06:25:38:229,-0.0010995574,-9.5993106E-4,2.9670598E-4
20210720:06:25:38:232,-2.0943952E-4,-2.9670598E-4,-0.0012915436
20210720:06:25:38:237,-0.0035430184,-6.806784E-4,1.7453292E-5
20210720:06:25:38:241,-0.002268928,-4.363323E-4,0.0010646508
20210720:06:25:38:244,-0.0010995574,-5.2359875E-4,4.712389E-4
20210720:06:25:38:249,-9.5993106E-4,1.7453292E-5,2.443461E-4
20210720:06:25:38:252,-0.001012291,1.0471976E-4,6.6322513E-4
20210720:06:25:38:257,1.0471976E-4,4.363323E-4,2.7925268E-4
20210720:06:25:38:261,0.0,-1.2217305E-4,2.0943952E-4
20210720:06:25:38:264,1.3962634E-4,8.726646E-5,2.0943952E-4
20210720:06:25:38:268,2.9670598E-4,-2.9670598E-4,2.0943952E-4
20210720:06:25:38:272,-4.1887903E-4,5.235988E-5,6.457718E-4
20210720:06:25:38:276,-3.4906584E-4,1.2217305E-4,2.7925268E-4
20210720:06:25:38:280,2.0943952E-4,1.2217305E-4,-8.726646E-5
20210720:06:25:38:284,-1.2217305E-4,4.5378561E-4,-2.7925268E-4
20210720:06:25:38:289,2.6179937E-4,0.0,-2.9670598E-4
20210720:06:25:38:293,3.1415926E-4,0.0,0.0
20210720:06:25:38:296,7.6794485E-4,-3.1415926E-4,1.7453292E-4
20210720:06:25:38:301,-3.3161257E-4,3.6651915E-4,-2.2689281E-4
20210720:06:25:38:304,8.726646E-5,-3.1415926E-4,-1.7453292E-4
20210720:06:25:38:309,2.9670598E-4,-1.9198621E-4,-2.7925268E-4
20210720:06:25:38:312,3.3161257E-4,6.981317E-5,0.0
20210720:06:25:38:317,7.6794485E-4,1.2217305E-4,-2.6179937E-4
20210720:06:25:38:321,4.0142573E-4,1.2217305E-4,1.2217305E-4
20210720:06:25:38:325,-8.726646E-5,1.2217305E-4,5.061455E-4
20210720:06:25:38:329,2.6179937E-4,1.3962634E-4,-5.235988E-5
20210720:06:25:38:333,3.1415926E-4,1.3962634E-4,4.712389E-4
20210720:06:25:38:337,3.3161257E-4,-1.7453292E-4,3.8397242E-4
20210720:06:25:38:342,1.7453292E-5,-3.4906585E-5,-6.457718E-4
20210720:06:25:38:344,1.5707963E-4,-0.0013962634,-6.806784E-4
20210720:06:25:38:349,2.9670598E-4,-3.6651915E-4,-5.235988E-5
20210720:06:25:38:352,-4.1887903E-4,-2.443461E-4,6.1086525E-4
20210720:06:25:38:357,6.981317E-5,-5.235988E-5,2.6179937E-4
20210720:06:25:38:361,-0.0010821042,-1.9198621E-4,2.0943952E-4
20210720:06:25:38:364,-2.7925268E-4,-0.0012391837,-8.5521134E-4
20210720:06:25:38:368,-1.9198621E-4,8.726646E-5,-6.6322513E-4
20210720:06:25:38:372,2.443461E-4,2.443461E-4,5.235988E-5
20210720:06:25:38:377,3.1415926E-4,1.5707963E-4,-2.443461E-4
20210720:06:25:38:380,7.6794485E-4,1.3962634E-4,1.2217305E-4
20210720:06:25:38:384,8.726646E-5,-6.1086525E-4,-1.0471976E-4
20210720:06:25:38:388,1.5707963E-4,1.9198621E-4,1.7453292E-5
20210720:06:25:38:393,-1.2217305E-4,7.15585E-4,-1.2217305E-4
20210720:06:25:38:396,2.443461E-4,-5.061455E-4,-4.0142573E-4
