TIME,X,Y,Z
20210720:03:46:45:926,0.07633673,0.20451272,9.745167
20210720:03:46:45:928,0.08988791,0.19604681,9.7633915
20210720:03:46:45:932,0.0883652,0.19437087,9.763699
20210720:03:46:45:936,0.08717767,0.20826681,9.762875
20210720:03:46:45:940,0.09301952,0.18336713,9.753968
20210720:03:46:45:945,0.07515878,0.19264705,9.752561
20210720:03:46:45:948,0.07251558,0.21200177,9.747964
20210720:03:46:45:952,0.066645,0.20578642,9.744563
20210720:03:46:45:956,0.08202535,0.21102494,9.745464
20210720:03:46:45:960,0.09622775,0.19775148,9.74464
20210720:03:46:45:964,0.08705318,0.19554882,9.752025
20210720:03:46:45:968,0.08312669,0.1901858,9.754973
20210720:03:46:45:972,0.08033983,0.18017805,9.753155
20210720:03:46:45:977,0.08762778,0.17910543,9.740244
20210720:03:46:45:981,0.082073234,0.18529205,9.741164
20210720:03:46:45:984,0.08560708,0.1988528,9.741547
20210720:03:46:45:988,0.081575245,0.19721518,9.740551
20210720:03:46:45:992,0.082705304,0.1913063,9.756133
20210720:03:46:45:997,0.08187212,0.20380403,9.737046
20210720:03:46:46:000,0.077122025,0.205298,9.742074
20210720:03:46:46:005,0.08237969,0.19264705,9.746833
20210720:03:46:46:008,0.08202535,0.18619227,9.750051
20210720:03:46:46:012,0.08231265,0.195635,9.751469
20210720:03:46:46:016,0.08819281,0.21045034,9.75733
20210720:03:46:46:020,0.08327033,0.18854818,9.7616005
20210720:03:46:46:024,0.07441179,0.19558713,9.755117
20210720:03:46:46:028,0.06725791,0.18509094,9.749112
20210720:03:46:46:033,0.07553227,0.19009005,9.7566595
20210720:03:46:46:037,0.08555919,0.19214904,9.756832
20210720:03:46:46:040,0.09207142,0.1772571,9.742007
20210720:03:46:46:045,0.09616072,0.17945978,9.736769
20210720:03:46:46:049,0.07843404,0.18838537,9.749562
20210720:03:46:46:076,0.088068314,0.18678604,9.75235
20210720:03:46:46:077,0.07806055,0.19545305,9.749017
20210720:03:46:46:078,0.057144806,0.20863074,9.760164
20210720:03:46:46:078,0.06229713,0.18829918,9.748538
20210720:03:46:46:079,0.071730286,0.1850718,9.74916
20210720:03:46:46:079,0.08789594,0.1901858,9.7675295
20210720:03:46:46:080,0.07801267,0.21444386,9.765422
20210720:03:46:46:083,0.0870819,0.20123744,9.750941
20210720:03:46:46:085,0.09319191,0.18298405,9.73966
20210720:03:46:46:088,0.09123824,0.19687042,9.754571
20210720:03:46:46:098,0.07913315,0.20611203,9.756975
20210720:03:46:46:098,0.091640465,0.19522321,9.75209
20210720:03:46:46:101,0.08954314,0.19519447,9.745214
20210720:03:46:46:104,0.06721961,0.20485747,9.744468
20210720:03:46:46:108,0.06886682,0.197378,9.75733
20210720:03:46:46:130,0.07861601,0.19799091,9.746173
20210720:03:46:46:131,0.08796297,0.21183898,9.750941
20210720:03:46:46:131,0.08060799,0.21082382,9.737764
20210720:03:46:46:131,0.06710468,0.19535728,9.7432995
20210720:03:46:46:132,0.08313626,0.20139067,9.753959
20210720:03:46:46:132,0.080157876,0.19273323,9.752264
20210720:03:46:46:137,0.08707233,0.19450495,9.751679
20210720:03:46:46:140,0.07401914,0.17910543,9.747542
20210720:03:46:46:144,0.08595184,0.18081012,9.747638
20210720:03:46:46:148,0.09559569,0.19883366,9.751277
20210720:03:46:46:153,0.09278968,0.19699492,9.744535
20210720:03:46:46:156,0.077878594,0.17954597,9.748443
20210720:03:46:46:160,0.085722,0.1788373,9.751019
20210720:03:46:46:165,0.08393114,0.2042254,9.754783
20210720:03:46:46:168,0.07613561,0.19394949,9.737745
20210720:03:46:46:172,0.079640724,0.20089267,9.754783
20210720:03:46:46:176,0.09325894,0.18093462,9.744296
20210720:03:46:46:181,0.07960242,0.18765754,9.756985
20210720:03:46:46:184,0.074086174,0.19549136,9.746087
20210720:03:46:46:189,0.073358335,0.18931432,9.740273
20210720:03:46:46:192,0.069834076,0.19806752,9.757799
20210720:03:46:46:197,0.07634631,0.19208202,9.753614
20210720:03:46:46:200,0.08778101,0.20322941,9.757167
20210720:03:46:46:204,0.09483912,0.21311268,9.752005
20210720:03:46:46:208,0.085013315,0.20741448,9.759532
20210720:03:46:46:212,0.08259996,0.21107282,9.75891
20210720:03:46:46:216,0.07627927,0.20146729,9.767471
20210720:03:46:46:220,0.08771397,0.19780895,9.762367
20210720:03:46:46:224,0.081632696,0.18575174,9.756536
20210720:03:46:46:228,0.08771397,0.20163967,9.746422
20210720:03:46:46:232,0.08008126,0.20231004,9.741672
20210720:03:46:46:236,0.09423578,0.19669802,9.744075
20210720:03:46:46:240,0.09678321,0.19285774,9.804869
20210720:03:46:46:244,0.061013836,0.18715952,9.7614765
20210720:03:46:46:249,0.11027693,0.19935082,9.683186
20210720:03:46:46:252,0.052346826,0.2098853,9.761352
20210720:03:46:46:256,0.08414182,0.20308577,9.714301
20210720:03:46:46:260,0.06013277,0.19983923,9.768295
20210720:03:46:46:265,0.09809523,0.19433257,9.685945
20210720:03:46:46:269,0.085511304,0.19641073,9.759417
20210720:03:46:46:272,0.113896966,0.1991497,9.702847
20210720:03:46:46:276,0.06454767,0.19733967,9.784183
20210720:03:46:46:281,0.09822931,0.20031807,9.70121
20210720:03:46:46:284,0.06855078,0.1797854,9.773495
20210720:03:46:46:288,0.10173442,0.18074307,9.725888
20210720:03:46:46:292,0.077533826,0.17979497,9.775986
20210720:03:46:46:297,0.08508993,0.1883758,9.771331
20210720:03:46:46:300,0.045872904,0.18661366,9.775095
20210720:03:46:46:304,0.09080728,0.18443973,9.799372
20210720:03:46:46:309,0.060324308,0.18835664,9.778437
20210720:03:46:46:313,0.101073615,0.19466776,9.79853
20210720:03:46:46:318,0.08273403,0.19143079,9.760576
20210720:03:46:46:321,0.093373865,0.18756177,9.729652
20210720:03:46:46:324,0.072755,0.19780895,9.697992
20210720:03:46:46:328,0.107011236,0.2007969,9.711735
20210720:03:46:46:332,0.07201759,0.19603723,9.771895
20210720:03:46:46:336,0.08736921,0.19036777,9.750348
20210720:03:46:46:340,0.08667011,0.18254352,9.670478
20210720:03:46:46:344,0.08884404,0.18560809,9.782833
20210720:03:46:46:349,0.07789774,0.19037735,9.725717
20210720:03:46:46:352,0.06524679,0.18212213,9.774596
20210720:03:46:46:357,0.10377428,0.19327912,9.670296
20210720:03:46:46:360,0.10225157,0.19629581,9.762932
20210720:03:46:46:365,0.08644984,0.19249383,9.758277
20210720:03:46:46:368,0.07091625,0.17956513,9.806525
20210720:03:46:46:372,0.097702585,0.20182163,9.772796
20210720:03:46:46:377,0.06146395,0.18646044,9.801813
20210720:03:46:46:381,0.0845632,0.18624015,9.798635
20210720:03:46:46:385,0.076078154,0.17746781,9.798817
20210720:03:46:46:388,0.11055466,0.1898985,9.759504
20210720:03:46:46:392,0.073904224,0.19203414,9.742496
20210720:03:46:46:397,0.10071927,0.20168754,9.736404
20210720:03:46:46:418,0.07452671,0.20421584,9.74126
20210720:03:46:46:418,0.08345229,0.20151517,9.754783
20210720:03:46:46:419,0.06919243,0.21567926,9.754897
20210720:03:46:46:419,0.08643068,0.20305704,9.745157
20210720:03:46:46:419,0.084505744,0.19214904,9.751497
20210720:03:46:46:421,0.077246524,0.19302054,9.750473
