TIME,X,Y,Z
20210720:06:36:07:800,-3.6651915E-4,1.0471976E-4,-1.7453292E-4
20210720:06:36:07:804,-2.443461E-4,-1.0471976E-4,-1.2217305E-4
20210720:06:36:07:808,6.457718E-4,3.4906585E-5,6.981317E-5
20210720:06:36:07:813,1.5707963E-4,5.235988E-5,-6.981317E-5
20210720:06:36:07:816,7.330383E-4,-1.0471976E-4,6.981317E-5
20210720:06:36:07:820,-0.0050090947,-0.0012042772,2.2689281E-4
20210720:06:36:07:825,0.0017453292,4.886922E-4,-1.7453292E-4
20210720:06:36:07:828,5.410521E-4,2.6179937E-4,-1.2217305E-4
20210720:06:36:07:832,3.3161257E-4,2.2689281E-4,6.981317E-5
20210720:06:36:07:836,6.1086525E-4,-8.726646E-5,-2.0943952E-4
20210720:06:36:07:840,9.250245E-4,-3.8397242E-4,4.886922E-4
20210720:06:36:07:844,-4.712389E-4,9.948377E-4,0.0013089969
20210720:06:36:07:848,1.7453292E-4,-2.6179937E-4,0.0
20210720:06:36:07:852,2.7925268E-4,-5.410521E-4,-2.0943952E-4
20210720:06:36:07:856,2.9670598E-4,8.726646E-5,1.7453292E-4
20210720:06:36:07:860,2.9670598E-4,3.3161257E-4,6.806784E-4
20210720:06:36:07:864,2.9670598E-4,-3.1415926E-4,-1.0471976E-4
20210720:06:36:07:868,2.9670598E-4,-2.9670598E-4,1.9198621E-4
20210720:06:36:07:872,-7.6794485E-4,-1.7453292E-4,2.443461E-4
20210720:06:36:07:876,-5.5850536E-4,-7.15585E-4,-4.886922E-4
20210720:06:36:07:881,-2.7925268E-4,-5.235988E-5,-4.1887903E-4
20210720:06:36:07:885,1.9198621E-4,1.7453292E-4,-5.9341197E-4
20210720:06:36:07:889,-1.7453292E-5,6.6322513E-4,0.0
20210720:06:36:07:892,1.0471976E-4,2.9670598E-4,-4.0142573E-4
20210720:06:36:07:897,2.6179937E-4,-1.9198621E-4,-8.726646E-5
20210720:06:36:07:900,2.9670598E-4,1.3962634E-4,-2.2689281E-4
20210720:06:36:07:904,2.9670598E-4,2.0943952E-4,1.7453292E-4
20210720:06:36:07:909,2.9670598E-4,2.0943952E-4,-5.235988E-5
20210720:06:36:07:914,0.0015009831,-2.0943952E-4,-0.0011170107
20210720:06:36:07:916,6.283185E-4,1.3962634E-4,-8.726646E-5
20210720:06:36:07:921,8.0285146E-4,9.5993106E-4,-2.2689281E-4
20210720:06:36:07:924,-5.235988E-5,7.853982E-4,1.7453292E-4
20210720:06:36:07:930,-6.981317E-5,4.363323E-4,-5.235988E-5
20210720:06:36:07:933,1.0471976E-4,-1.7453292E-4,-2.2689281E-4
20210720:06:36:07:936,-1.5707963E-4,-1.3962634E-4,-6.981317E-4
20210720:06:36:07:940,2.0943952E-4,3.4906585E-5,5.9341197E-4
