TIME,X,Y,Z
20210720:02:43:12:613,0.101274736,0.19652565,9.749678
20210720:02:43:12:613,0.08830774,0.20264523,9.743567
20210720:02:43:12:616,0.08685206,0.19872832,9.738646
20210720:02:43:12:620,0.08846097,0.19085619,9.748308
20210720:02:43:12:624,0.09216719,0.20057665,9.747609
20210720:02:43:12:628,0.08503247,0.18374062,9.745148
20210720:02:43:12:632,0.08607634,0.19797176,9.752579
20210720:02:43:12:636,0.085798614,0.2038136,9.743855
20210720:02:43:12:640,0.093507946,0.18591455,9.743635
20210720:02:43:12:644,0.09005071,0.19306841,9.746143
20210720:02:43:12:650,0.080904864,0.18900786,9.752398
20210720:02:43:12:653,0.077629596,0.19651608,9.755721
20210720:02:43:12:656,0.08187212,0.20818064,9.759054
20210720:02:43:12:660,0.07627927,0.21123563,9.756276
20210720:02:43:12:664,0.09639056,0.18884505,9.749668
20210720:02:43:12:668,0.08607634,0.19268535,9.757627
20210720:02:43:12:672,0.08003337,0.1884907,9.750492
20210720:02:43:12:677,0.09085517,0.21411824,9.742236
20210720:02:43:12:681,0.075953655,0.19008046,9.750626
20210720:02:43:12:684,0.07548439,0.19222566,9.745426
20210720:02:43:12:688,0.078797966,0.19501251,9.749955
20210720:02:43:12:692,0.06904878,0.20219512,9.759857
20210720:02:43:12:696,0.08596142,0.18714038,9.7515545
20210720:02:43:12:701,0.08379706,0.2020419,9.747829
20210720:02:43:12:704,0.08225519,0.2100098,9.739
20210720:02:43:12:709,0.09605537,0.19424637,9.748558
20210720:02:43:12:714,0.090692356,0.20152475,9.751852
20210720:02:43:12:716,0.0858848,0.19835483,9.747437
20210720:02:43:12:720,0.08921753,0.19522321,9.737917
20210720:02:43:12:724,0.09077855,0.18240944,9.738243
20210720:02:43:12:729,0.10579498,0.19252256,9.741413
20210720:02:43:12:732,0.10328586,0.18141346,9.745942
20210720:02:43:12:736,0.08735964,0.20192698,9.755051
20210720:02:43:12:740,0.07168239,0.1894484,9.745263
20210720:02:43:12:744,0.090280555,0.19916886,9.7434435
20210720:02:43:12:749,0.09052955,0.1949359,9.751277
20210720:02:43:12:752,0.08231265,0.1967076,9.749275
20210720:02:43:12:756,0.074469246,0.21232738,9.735753
20210720:02:43:12:761,0.07628884,0.19869001,9.735954
20210720:02:43:12:765,0.08169016,0.1935281,9.736481
20210720:02:43:12:768,0.09575849,0.20142896,9.747121
20210720:02:43:12:772,0.09468589,0.18835664,9.760509
20210720:02:43:12:776,0.073904224,0.19830695,9.758508
20210720:02:43:12:781,0.08057925,0.1995998,9.750463
20210720:02:43:12:784,0.081852965,0.19353768,9.742083
20210720:02:43:12:788,0.084438704,0.19260873,9.754006
20210720:02:43:12:792,0.08124005,0.20196527,9.762961
20210720:02:43:12:796,0.09099882,0.19609469,9.765603
20210720:02:43:12:801,0.076681495,0.19255129,9.752359
20210720:02:43:12:804,0.09355582,0.17461392,9.751267
20210720:02:43:12:808,0.08746497,0.18689139,9.744209
20210720:02:43:12:814,0.08850885,0.19917843,9.734345
20210720:02:43:12:816,0.07726568,0.19302054,9.756487
20210720:02:43:12:821,0.08565496,0.19189048,9.746528
20210720:02:43:12:824,0.078951195,0.19184259,9.745665
20210720:02:43:12:829,0.07627927,0.18278293,9.754772
20210720:02:43:12:833,0.080971904,0.19570205,9.75756
20210720:02:43:12:836,0.087062754,0.19020496,9.755012
20210720:02:43:12:841,0.084285475,0.18781076,9.772317
20210720:02:43:12:844,0.07664319,0.19593188,9.754045
20210720:02:43:12:848,0.07985142,0.18556978,9.748624
20210720:02:43:12:852,0.083816215,0.18599117,9.741404
20210720:02:43:12:856,0.07655699,0.19610427,9.74802
20210720:02:43:12:860,0.07769663,0.19825906,9.75099
20210720:02:43:12:865,0.07968861,0.18071434,9.751421
20210720:02:43:12:868,0.0818817,0.19393991,9.751344
20210720:02:43:12:872,0.081603974,0.19296308,9.750808
20210720:02:43:12:876,0.077811554,0.18810764,9.75643
20210720:02:43:12:881,0.069767036,0.20391895,9.754227
20210720:02:43:12:884,0.08315541,0.20015526,9.751277
20210720:02:43:12:888,0.08591354,0.18719785,9.747571
20210720:02:43:12:892,0.081441164,0.18965909,9.76208
20210720:02:43:12:896,0.089715526,0.20330603,9.770058
20210720:02:43:12:900,0.08353848,0.19209158,9.76231
20210720:02:43:12:904,0.08186254,0.19928376,9.722394
20210720:02:43:12:908,0.10147584,0.19792385,9.666752
20210720:02:43:12:913,0.0822935,0.20064367,9.771973
20210720:02:43:12:917,0.07573339,0.20457974,9.855013
20210720:02:43:12:920,0.066826954,0.17386693,9.759647
20210720:02:43:12:924,0.09941683,0.18472701,9.732602
20210720:02:43:12:929,0.097233325,0.18930474,9.704762
20210720:02:43:12:932,0.07457459,0.18628804,9.825421
20210720:02:43:12:936,0.07956411,0.18641256,9.721953
20210720:02:43:12:941,0.11729673,0.20000203,9.691892
