TIME,X,Y,Z
20210720:04:20:59:366,0.0018325957,0.0021642083,0.0
20210720:04:20:59:369,-6.457718E-4,8.2030473E-4,-8.726646E-4
20210720:04:20:59:372,-4.1887903E-4,4.0142573E-4,1.0471976E-4
20210720:04:20:59:376,0.0012391837,-8.726646E-5,1.7453292E-5
20210720:04:20:59:381,2.6179937E-4,0.0,-1.5707963E-4
20210720:04:20:59:384,-5.7595863E-4,1.3962634E-4,4.1887903E-4
20210720:04:20:59:389,3.3161257E-4,1.7453292E-4,6.457718E-4
20210720:04:20:59:392,-8.901179E-4,-5.7595863E-4,6.806784E-4
20210720:04:20:59:396,2.2689281E-4,-6.981317E-5,-5.235988E-5
20210720:04:20:59:401,-0.0010297443,1.2217305E-4,-3.1415926E-4
20210720:04:20:59:405,-3.4906584E-4,1.5707963E-4,-3.4906584E-4
20210720:04:20:59:408,-2.443461E-4,-1.2217305E-4,-3.4906585E-5
20210720:04:20:59:412,6.981317E-5,-7.5049157E-4,-3.1415926E-4
20210720:04:20:59:417,-3.6651915E-4,-9.773844E-4,5.2359875E-4
20210720:04:20:59:422,-3.6651915E-4,7.330383E-4,6.6322513E-4
20210720:04:20:59:424,-2.443461E-4,4.0142573E-4,-5.235988E-5
20210720:04:20:59:428,-2.2689281E-4,2.0943952E-4,1.2217305E-4
20210720:04:20:59:432,6.981317E-5,-5.5850536E-4,-1.3962634E-4
20210720:04:20:59:438,-3.4906585E-5,-5.061455E-4,-8.901179E-4
20210720:04:20:59:441,-5.061455E-4,3.6651915E-4,-1.3962634E-4
20210720:04:20:59:444,-4.0142573E-4,6.457718E-4,2.2689281E-4
20210720:04:20:59:448,-2.443461E-4,3.8397242E-4,4.886922E-4
20210720:04:20:59:452,3.8397242E-4,2.0943952E-4,-6.6322513E-4
20210720:04:20:59:456,1.2217305E-4,1.7453292E-4,4.712389E-4
20210720:04:20:59:461,-1.5707963E-4,-2.6179937E-4,6.457718E-4
20210720:04:20:59:465,8.3775807E-4,1.0471976E-4,3.6651915E-4
20210720:04:20:59:469,-1.0471976E-4,1.5707963E-4,-9.948377E-4
20210720:04:20:59:472,-7.6794485E-4,-8.901179E-4,-5.9341197E-4
20210720:04:20:59:476,0.0,-2.443461E-4,3.4906584E-4
20210720:04:20:59:481,6.806784E-4,-1.9198621E-4,6.283185E-4
20210720:04:20:59:485,3.4906585E-5,0.0,3.6651915E-4
20210720:04:20:59:489,1.2217305E-4,1.3962634E-4,-6.806784E-4
20210720:04:20:59:492,-3.4906585E-5,1.5707963E-4,1.7453292E-5
20210720:04:20:59:496,-0.0010821042,-2.6179937E-4,-0.0010471975
20210720:04:20:59:500,-3.6651915E-4,1.0471976E-4,-7.330383E-4
20210720:04:20:59:504,-2.443461E-4,4.712389E-4,1.3962634E-4
20210720:04:20:59:508,-2.2689281E-4,3.4906584E-4,-5.9341197E-4
20210720:04:20:59:512,-2.2689281E-4,-1.0471976E-4,-8.726646E-5
20210720:04:20:59:516,-3.4906585E-5,-7.5049157E-4,-6.283185E-4
20210720:04:20:59:521,4.886922E-4,-5.410521E-4,-2.0943952E-4
20210720:04:20:59:525,-1.0471976E-4,5.235988E-5,2.2689281E-4
20210720:04:20:59:528,2.2689281E-4,4.712389E-4,4.886922E-4
20210720:04:20:59:532,-1.3962634E-4,-6.981317E-5,2.0943952E-4
20210720:04:20:59:536,-5.2359875E-4,-6.1086525E-4,0.0
20210720:04:20:59:541,-7.15585E-4,-3.8397242E-4,-7.5049157E-4
20210720:04:20:59:545,-1.2217305E-4,-3.4906585E-5,-6.806784E-4
20210720:04:20:59:549,-6.981317E-5,-2.9670598E-4,-4.1887903E-4
