TIME,X,Y,Z
20210720:02:17:31:233,-2.0943952E-4,0.001012291,-3.1415926E-4
20210720:02:17:31:238,-1.9198621E-4,6.981317E-5,3.3161257E-4
20210720:02:17:31:242,-5.061455E-4,4.0142573E-4,-4.886922E-4
20210720:02:17:31:245,2.443461E-4,4.0142573E-4,-5.5850536E-4
20210720:02:17:31:248,5.7595863E-4,-4.712389E-4,-1.3962634E-4
20210720:02:17:31:252,-5.061455E-4,0.0,5.235988E-5
20210720:02:17:31:259,-2.443461E-4,-6.6322513E-4,8.726646E-5
20210720:02:17:31:261,2.2689281E-4,5.410521E-4,2.0943952E-4
20210720:02:17:31:264,-1.2217305E-4,7.5049157E-4,-3.1415926E-4
20210720:02:17:31:269,-1.7453292E-4,3.3161257E-4,-2.7925268E-4
20210720:02:17:31:274,-1.9198621E-4,2.6179937E-4,2.0943952E-4
20210720:02:17:31:276,-6.283185E-4,-4.886922E-4,8.726646E-4
20210720:02:17:31:281,-2.6179937E-4,0.0,4.712389E-4
20210720:02:17:31:284,-1.9198621E-4,2.0943952E-4,1.5707963E-4
20210720:02:17:31:289,-1.9198621E-4,-3.6651915E-4,-1.7453292E-5
20210720:02:17:31:293,-1.9198621E-4,-4.0142573E-4,1.9198621E-4
20210720:02:17:31:297,-6.981317E-4,-2.7925268E-4,4.1887903E-4
20210720:02:17:31:301,-6.6322513E-4,-4.0142573E-4,1.3962634E-4
20210720:02:17:31:304,-2.6179937E-4,-4.712389E-4,1.0471976E-4
20210720:02:17:31:310,-1.9198621E-4,-1.0471976E-4,-3.3161257E-4
20210720:02:17:31:313,-1.9198621E-4,-1.0471976E-4,4.5378561E-4
20210720:02:17:31:317,-0.0018325957,-8.0285146E-4,5.9341197E-4
20210720:02:17:31:321,-5.9341197E-4,6.981317E-5,2.9670598E-4
20210720:02:17:31:324,-6.981317E-4,2.2689281E-4,1.2217305E-4
20210720:02:17:31:328,3.4906585E-5,2.443461E-4,-7.6794485E-4
20210720:02:17:31:332,-1.7453292E-5,-6.1086525E-4,2.6179937E-4
20210720:02:17:31:336,-1.5707963E-4,-1.9198621E-4,5.5850536E-4
20210720:02:17:31:341,-1.7453292E-4,-2.443461E-4,-4.5378561E-4
20210720:02:17:31:344,-3.1415926E-4,3.4906585E-5,-4.363323E-4
20210720:02:17:31:348,-8.726646E-5,-5.2359875E-4,-2.443461E-4
20210720:02:17:31:352,-1.7453292E-4,0.0,-2.6179937E-4
20210720:02:17:31:356,4.363323E-4,-2.0943952E-4,-2.7925268E-4
20210720:02:17:31:361,9.250245E-4,9.250245E-4,2.0943952E-4
20210720:02:17:31:364,1.0471976E-4,4.886922E-4,5.5850536E-4
20210720:02:17:31:369,-1.3962634E-4,2.9670598E-4,1.5707963E-4
20210720:02:17:31:373,-0.0010646508,2.6179937E-4,5.410521E-4
20210720:02:17:31:377,-3.3161257E-4,-3.6651915E-4,-8.901179E-4
20210720:02:17:31:381,-5.2359875E-4,-8.726646E-5,-6.283185E-4
20210720:02:17:31:385,-3.6651915E-4,6.457718E-4,-3.3161257E-4
20210720:02:17:31:390,-2.0943952E-4,0.0,-2.2689281E-4
20210720:02:17:31:392,-1.9198621E-4,-0.0016755161,-7.15585E-4
20210720:02:17:31:396,-1.9198621E-4,-6.806784E-4,2.6179937E-4
20210720:02:17:31:400,-3.1415926E-4,-5.9341197E-4,-9.424778E-4
20210720:02:17:31:407,3.4906584E-4,1.0471976E-4,-1.9198621E-4
20210720:02:17:31:409,-8.726646E-5,2.2689281E-4,3.4906584E-4
20210720:02:17:31:413,2.6179937E-4,-1.7453292E-4,-1.5707963E-4
20210720:02:17:31:417,-1.0471976E-4,-8.726646E-4,-5.061455E-4
