TIME,X,Y,Z
20210720:02:43:41:613,0.08513781,0.20015526,9.747705
20210720:02:43:41:633,0.07575254,0.20445524,9.752407
20210720:02:43:41:633,0.08220731,0.19399737,9.749544
20210720:02:43:41:634,0.082868114,0.19414102,9.7479725
20210720:02:43:41:634,0.09173623,0.20052876,9.740484
20210720:02:43:41:634,0.08283938,0.18788737,9.740963
20210720:02:43:41:650,0.08010041,0.19399737,9.747925
20210720:02:43:41:651,0.07960242,0.19368133,9.743003
20210720:02:43:41:651,0.08521442,0.18051323,9.752589
20210720:02:43:41:651,0.07678683,0.18602946,9.744123
20210720:02:43:41:653,0.080148295,0.18157627,9.758823
20210720:02:43:41:656,0.09137231,0.19724391,9.75281
20210720:02:43:41:660,0.094034664,0.19045396,9.757962
20210720:02:43:41:665,0.069364816,0.19180429,9.748653
20210720:02:43:41:668,0.07978438,0.19567332,9.75167
20210720:02:43:41:672,0.076327145,0.20450313,9.756142
20210720:02:43:41:676,0.06996815,0.20470424,9.759091
20210720:02:43:41:681,0.08599973,0.22889526,9.757703
20210720:02:43:41:684,0.10152373,0.21718283,9.747781
20210720:02:43:41:688,0.09206185,0.20224302,9.744276
20210720:02:43:41:692,0.09836338,0.20379445,9.74963
20210720:02:43:41:696,0.090979666,0.18066646,9.749811
20210720:02:43:41:700,0.08929414,0.19028157,9.74892
20210720:02:43:41:704,0.071854785,0.19425595,9.748624
20210720:02:43:41:708,0.07356903,0.18669984,9.756181
20210720:02:43:41:712,0.078539394,0.18545486,9.7446785
20210720:02:43:41:716,0.071596205,0.18889295,9.752215
20210720:02:43:41:721,0.0874554,0.1941602,9.743941
20210720:02:43:41:724,0.084352516,0.19376753,9.750722
20210720:02:43:41:729,0.085827336,0.1903103,9.745953
20210720:02:43:41:732,0.08686164,0.19691831,9.748059
20210720:02:43:41:736,0.08585607,0.18826087,9.754045
20210720:02:43:41:740,0.086373225,0.20278887,9.758555
20210720:02:43:41:744,0.08855673,0.19420807,9.752608
20210720:02:43:41:749,0.07975565,0.18692969,9.748807
20210720:02:43:41:752,0.099560484,0.18772456,9.74669
20210720:02:43:41:756,0.08857589,0.18994638,9.750941
20210720:02:43:41:760,0.08351933,0.19025284,9.757933
20210720:02:43:41:767,0.093182325,0.20738576,9.753786
20210720:02:43:41:769,0.09190862,0.19776106,9.749965
20210720:02:43:41:772,0.09534669,0.18744683,9.750329
20210720:02:43:41:776,0.08533893,0.18971653,9.7426
20210720:02:43:41:781,0.085702844,0.19147867,9.745617
20210720:02:43:41:784,0.09314402,0.20779754,9.761026
20210720:02:43:41:788,0.08385453,0.20117041,9.738588
20210720:02:43:41:792,0.080272794,0.20687817,9.751057
20210720:02:43:41:796,0.08626787,0.20447439,9.757081
20210720:02:43:41:800,0.07192182,0.19015707,9.75075
20210720:02:43:41:804,0.090883896,0.19883366,9.717701
20210720:02:43:41:808,0.08958145,0.2008448,9.728744
20210720:02:43:41:812,0.07885543,0.19883366,9.738731
20210720:02:43:41:817,0.07310934,0.1734647,9.74328
20210720:02:43:41:820,0.08891107,0.17950766,9.750243
20210720:02:43:41:824,0.07009265,0.17236337,9.770679
20210720:02:43:41:828,0.07068641,0.19017622,9.774195
20210720:02:43:41:833,0.07311892,0.19072211,9.751497
20210720:02:43:41:836,0.08624872,0.2061695,9.733493
20210720:02:43:41:841,0.07694007,0.19955193,9.763019
20210720:02:43:41:844,0.07092583,0.20028934,9.7442
20210720:02:43:41:849,0.08499417,0.19961895,9.744248
20210720:02:43:41:852,0.079583265,0.20082563,9.749811
20210720:02:43:41:856,0.0837013,0.20728998,9.742523
20210720:02:43:41:861,0.08964849,0.1954339,9.756611
20210720:02:43:41:865,0.09141062,0.18735108,9.755998
20210720:02:43:41:869,0.07835743,0.20371783,9.768831
20210720:02:43:41:872,0.088547155,0.20602585,9.770594
20210720:02:43:41:876,0.098736875,0.20962672,9.653604
20210720:02:43:41:882,0.092243806,0.20226216,9.678627
20210720:02:43:41:885,0.07764875,0.19967642,9.829395
20210720:02:43:41:888,0.07133763,0.18805975,9.817338
20210720:02:43:41:892,0.08814493,0.171444,9.72857
20210720:02:43:41:898,0.10865845,0.21286368,9.665306
20210720:02:43:41:901,0.088642925,0.19504124,9.747982
20210720:02:43:41:904,0.076547414,0.18487068,9.832996
20210720:02:43:41:908,0.06021896,0.18213171,9.775027
20210720:02:43:41:912,0.09399636,0.19315462,9.700673
20210720:02:43:41:916,0.10260591,0.22161688,9.668179
20210720:02:43:41:920,0.07662403,0.20909043,9.811228
20210720:02:43:41:924,0.05682877,0.19298224,9.828906
20210720:02:43:41:928,0.07744764,0.19404526,9.742772
20210720:02:43:41:933,0.11372458,0.21586122,9.656907
20210720:02:43:41:936,0.09522219,0.19963811,9.749927
20210720:02:43:41:940,0.063800685,0.19502209,9.833207
20210720:02:43:41:945,0.070016034,0.18194017,9.756391
20210720:02:43:41:948,0.11810118,0.20646639,9.679029
20210720:02:43:41:952,0.10285491,0.2117049,9.715392
20210720:02:43:41:956,0.07450755,0.20577684,9.820872
20210720:02:43:41:960,0.06852205,0.19180429,9.775075
20210720:02:43:41:965,0.09961794,0.20278887,9.6984415
20210720:02:43:41:968,0.09692687,0.2075677,9.654273
20210720:02:43:41:972,0.074785285,0.2032773,9.796709
20210720:02:43:41:977,0.053333238,0.1964203,9.818007
20210720:02:43:41:982,0.09225338,0.1867669,9.727555
20210720:02:43:41:984,0.11877156,0.21069932,9.670592
20210720:02:43:41:988,0.09776004,0.1991018,9.729883
20210720:02:43:41:992,0.07138552,0.19050184,9.832919
20210720:02:43:41:997,0.07309977,0.1797854,9.766667
20210720:02:43:42:001,0.09838254,0.19799091,9.695751
20210720:02:43:42:004,0.10066182,0.19647777,9.6678915
20210720:02:43:42:008,0.085894376,0.1962575,9.779088
20210720:02:43:42:012,0.06892428,0.17670166,9.819733
20210720:02:43:42:017,0.06043923,0.19220652,9.756477
20210720:02:43:42:020,0.10086293,0.2139363,9.692054
20210720:02:43:42:024,0.110066235,0.21139844,9.67584
20210720:02:43:42:029,0.10130346,0.21114942,9.790763
20210720:02:43:42:033,0.073750995,0.2015822,9.815949
20210720:02:43:42:036,0.07677726,0.19120094,9.767328
20210720:02:43:42:040,0.09070194,0.19817287,9.703469
20210720:02:43:42:044,0.08416098,0.22292891,9.675505
20210720:02:43:42:048,0.08720641,0.21709663,9.738799
20210720:02:43:42:052,0.07153875,0.2142619,9.817243
20210720:02:43:42:056,0.06384857,0.19224483,9.808527
20210720:02:43:42:060,0.07669107,0.1901858,9.747446
20210720:02:43:42:064,0.09840169,0.20499155,9.672393
20210720:02:43:42:068,0.11261367,0.20661962,9.683233
20210720:02:43:42:072,0.09140105,0.20548955,9.764206
20210720:02:43:42:076,0.06761226,0.19715771,9.835217
20210720:02:43:42:082,0.0715579,0.17807116,9.795216
20210720:02:43:42:084,0.09676405,0.18556021,9.732507
20210720:02:43:42:089,0.12356954,0.21682848,9.676186
20210720:02:43:42:092,0.09733866,0.22959436,9.692179
20210720:02:43:42:098,0.0837396,0.20231962,9.758268
20210720:02:43:42:101,0.05588067,0.19457199,9.799305
20210720:02:43:42:105,0.07126102,0.1788373,9.801526
20210720:02:43:42:108,0.07483317,0.18644127,9.788148
20210720:02:43:42:112,0.09548077,0.18409495,9.746345
20210720:02:43:42:117,0.109501205,0.20458932,9.697542
20210720:02:43:42:121,0.103161365,0.22482511,9.669855
20210720:02:43:42:124,0.10288364,0.20732829,9.670402
20210720:02:43:42:129,0.10331459,0.21129309,9.699256
20210720:02:43:42:133,0.09011775,0.20250158,9.743607
20210720:02:43:42:137,0.08177635,0.20050003,9.768391
20210720:02:43:42:141,0.07920019,0.19812499,9.774415
20210720:02:43:42:144,0.073683955,0.1897357,9.7826605
20210720:02:43:42:149,0.074287295,0.19539559,9.746153
20210720:02:43:42:152,0.083653405,0.19433257,9.791767
20210720:02:43:42:156,0.09933064,0.20042342,9.720278
20210720:02:43:42:160,0.0943507,0.21218373,9.721531
20210720:02:43:42:165,0.09688856,0.22832064,9.732976
20210720:02:43:42:168,0.072419815,0.2019174,9.768861
20210720:02:43:42:172,0.08746497,0.17870322,9.760854
20210720:02:43:42:176,0.072889075,0.17606,9.743511
20210720:02:43:42:181,0.08429505,0.19281943,9.738703
20210720:02:43:42:184,0.07860643,0.20652384,9.741873
20210720:02:43:42:188,0.083279915,0.19856551,9.753653
20210720:02:43:42:192,0.082044505,0.19400696,9.769061
20210720:02:43:42:198,0.086152956,0.19291519,9.76232
20210720:02:43:42:201,0.097415276,0.18104953,9.747982
20210720:02:43:42:221,0.078223355,0.18541655,9.731999
20210720:02:43:42:222,0.077658325,0.18570386,9.744593
20210720:02:43:42:222,0.06773675,0.19734927,9.747581
20210720:02:43:42:223,0.08247546,0.18313728,9.742724
20210720:02:43:42:223,0.07763918,0.19062634,9.74307
20210720:02:43:42:225,0.089782566,0.2113314,9.750511
20210720:02:43:42:229,0.09462842,0.20396683,9.749438
